entity,entity code,date,series,generation_TWh
Mexico,MEX,01/07/2022,Total Generation,32.15
Mexico,MEX,01/08/2022,Bioenergy,0.0
Mexico,MEX,01/08/2022,Coal,1.05
Mexico,MEX,01/08/2022,Gas,17.33
Mexico,MEX,01/08/2022,Hydro,4.29
Mexico,MEX,01/08/2022,Nuclear,1.07
Mexico,MEX,01/08/2022,Other Fossil,4.24
Mexico,MEX,01/08/2022,Other Renewables,0.32
Mexico,MEX,01/08/2022,Solar,1.33
Mexico,MEX,01/08/2022,Wind,1.6
Mexico,MEX,01/08/2022,Total Generation,31.23
Mexico,MEX,01/09/2022,Bioenergy,0.0
Mexico,MEX,01/09/2022,Coal,1.13
Mexico,MEX,01/09/2022,Gas,15.51
Mexico,MEX,01/09/2022,Hydro,4.54
Mexico,MEX,01/09/2022,Nuclear,0.72
Mexico,MEX,01/09/2022,Other Fossil,3.88
Mexico,MEX,01/09/2022,Other Renewables,0.32
Mexico,MEX,01/09/2022,Solar,1.29
Mexico,MEX,01/09/2022,Wind,1.1
Mexico,MEX,01/09/2022,Total Generation,28.49
Mexico,MEX,01/10/2022,Bioenergy,0.0
Mexico,MEX,01/10/2022,Coal,1.22
Mexico,MEX,01/10/2022,Gas,15.09
Mexico,MEX,01/10/2022,Hydro,3.87
Mexico,MEX,01/10/2022,Nuclear,0.57
Mexico,MEX,01/10/2022,Other Fossil,3.81
Mexico,MEX,01/10/2022,Other Renewables,0.35
Mexico,MEX,01/10/2022,Solar,1.26
Mexico,MEX,01/10/2022,Wind,1.47
Mexico,MEX,01/10/2022,Total Generation,27.64
Mexico,MEX,01/11/2022,Bioenergy,0.0
Mexico,MEX,01/11/2022,Coal,1.44
Mexico,MEX,01/11/2022,Gas,13.51
Mexico,MEX,01/11/2022,Hydro,2.9
Mexico,MEX,01/11/2022,Nuclear,0.82
Mexico,MEX,01/11/2022,Other Fossil,3.54
Mexico,MEX,01/11/2022,Other Renewables,0.32
Mexico,MEX,01/11/2022,Solar,1.22
Mexico,MEX,01/11/2022,Wind,1.7
Mexico,MEX,01/11/2022,Total Generation,25.45
Mexico,MEX,01/12/2022,Bioenergy,0.01
Mexico,MEX,01/12/2022,Coal,1.45
Mexico,MEX,01/12/2022,Gas,13.53
Mexico,MEX,01/12/2022,Hydro,1.87
Mexico,MEX,01/12/2022,Nuclear,1.15
Mexico,MEX,01/12/2022,Other Fossil,3.59
Mexico,MEX,01/12/2022,Other Renewables,0.35
Mexico,MEX,01/12/2022,Solar,1.09
Mexico,MEX,01/12/2022,Wind,1.95
Mexico,MEX,01/12/2022,Total Generation,24.99
Mexico,MEX,01/01/2023,Bioenergy,0.02
Mexico,MEX,01/01/2023,Coal,1.72
Mexico,MEX,01/01/2023,Gas,13.91
Mexico,MEX,01/01/2023,Hydro,1.58
Mexico,MEX,01/01/2023,Nuclear,1.14
Mexico,MEX,01/01/2023,Other Fossil,3.7
Mexico,MEX,01/01/2023,Other Renewables,0.39
Mexico,MEX,01/01/2023,Solar,1.21
Mexico,MEX,01/01/2023,Wind,1.88
Mexico,MEX,01/01/2023,Total Generation,25.55
Mexico,MEX,01/02/2023,Bioenergy,0.02
Mexico,MEX,01/02/2023,Coal,3.54
Mexico,MEX,01/02/2023,Gas,11.81
Mexico,MEX,01/02/2023,Hydro,1.35
Mexico,MEX,01/02/2023,Nuclear,1.04
Mexico,MEX,01/02/2023,Other Fossil,2.6
Mexico,MEX,01/02/2023,Other Renewables,0.34
Mexico,MEX,01/02/2023,Solar,1.27
Mexico,MEX,01/02/2023,Wind,1.86
Mexico,MEX,01/02/2023,Total Generation,23.83
Mexico,MEX,01/03/2023,Bioenergy,0.02
Mexico,MEX,01/03/2023,Coal,2.9
Mexico,MEX,01/03/2023,Gas,15.1
Mexico,MEX,01/03/2023,Hydro,1.62
Mexico,MEX,01/03/2023,Nuclear,1.14
Mexico,MEX,01/03/2023,Other Fossil,3.15
Mexico,MEX,01/03/2023,Other Renewables,0.39
Mexico,MEX,01/03/2023,Solar,1.67
Mexico,MEX,01/03/2023,Wind,1.82
Mexico,MEX,01/03/2023,Total Generation,27.81
Mexico,MEX,01/04/2023,Bioenergy,0.01
Mexico,MEX,01/04/2023,Coal,1.95
Mexico,MEX,01/04/2023,Gas,14.91
Mexico,MEX,01/04/2023,Hydro,1.91
Mexico,MEX,01/04/2023,Nuclear,1.09
Mexico,MEX,01/04/2023,Other Fossil,3.76
Mexico,MEX,01/04/2023,Other Renewables,0.39
Mexico,MEX,01/04/2023,Solar,1.68
Mexico,MEX,01/04/2023,Wind,1.59
Mexico,MEX,01/04/2023,Total Generation,27.29
Mexico,MEX,01/05/2023,Bioenergy,0.01
Mexico,MEX,01/05/2023,Coal,2.24
Mexico,MEX,01/05/2023,Gas,17.15
Mexico,MEX,01/05/2023,Hydro,2.15
Mexico,MEX,01/05/2023,Nuclear,1.04
Mexico,MEX,01/05/2023,Other Fossil,4.32
Mexico,MEX,01/05/2023,Other Renewables,0.38
Mexico,MEX,01/05/2023,Solar,1.8
Mexico,MEX,01/05/2023,Wind,1.34
Mexico,MEX,01/05/2023,Total Generation,30.43
Mexico,MEX,01/06/2023,Bioenergy,0.0
Mexico,MEX,01/06/2023,Coal,2.2
Mexico,MEX,01/06/2023,Gas,18.87
Mexico,MEX,01/06/2023,Hydro,2.24
Mexico,MEX,01/06/2023,Nuclear,1.09
Mexico,MEX,01/06/2023,Other Fossil,4.72
Mexico,MEX,01/06/2023,Other Renewables,0.33
Mexico,MEX,01/06/2023,Solar,1.89
Mexico,MEX,01/06/2023,Wind,1.46
Mexico,MEX,01/06/2023,Total Generation,32.8
Mexico,MEX,01/07/2023,Bioenergy,0.0
Mexico,MEX,01/07/2023,Coal,2.3
Mexico,MEX,01/07/2023,Gas,19.43
Mexico,MEX,01/07/2023,Hydro,1.73
Mexico,MEX,01/07/2023,Nuclear,1.11
Mexico,MEX,01/07/2023,Other Fossil,4.9
Mexico,MEX,01/07/2023,Other Renewables,0.32
Mexico,MEX,01/07/2023,Solar,1.79
Mexico,MEX,01/07/2023,Wind,2.19
Mexico,MEX,01/07/2023,Total Generation,33.77
Mexico,MEX,01/08/2023,Bioenergy,0.0
Mexico,MEX,01/08/2023,Coal,2.1
Mexico,MEX,01/08/2023,Gas,21.11
Mexico,MEX,01/08/2023,Hydro,2.0
Mexico,MEX,01/08/2023,Nuclear,1.08
Mexico,MEX,01/08/2023,Other Fossil,3.55
Mexico,MEX,01/08/2023,Other Renewables,0.34
Mexico,MEX,01/08/2023,Solar,1.69
Mexico,MEX,01/08/2023,Wind,1.72
Mexico,MEX,01/08/2023,Total Generation,33.59
Mexico,MEX,01/09/2023,Bioenergy,0.0
Mexico,MEX,01/09/2023,Coal,1.92
Mexico,MEX,01/09/2023,Gas,19.91
Mexico,MEX,01/09/2023,Hydro,2.22
Mexico,MEX,01/09/2023,Nuclear,0.77
Mexico,MEX,01/09/2023,Other Fossil,3.41
Mexico,MEX,01/09/2023,Other Renewables,0.33
Mexico,MEX,01/09/2023,Solar,1.73
Mexico,MEX,01/09/2023,Wind,1.53
Mexico,MEX,01/09/2023,Total Generation,31.82
Mexico,MEX,01/10/2023,Bioenergy,0.0
Mexico,MEX,01/10/2023,Coal,2.0
Mexico,MEX,01/10/2023,Gas,18.37
Mexico,MEX,01/10/2023,Hydro,1.66
Mexico,MEX,01/10/2023,Nuclear,0.54
Mexico,MEX,01/10/2023,Other Fossil,3.24
Mexico,MEX,01/10/2023,Other Renewables,0.31
Mexico,MEX,01/10/2023,Solar,1.37
Mexico,MEX,01/10/2023,Wind,1.72
Mexico,MEX,01/10/2023,Total Generation,29.21
Mexico,MEX,01/11/2023,Bioenergy,0.01
Mexico,MEX,01/11/2023,Coal,1.53
Mexico,MEX,01/11/2023,Gas,15.86
Mexico,MEX,01/11/2023,Hydro,1.13
Mexico,MEX,01/11/2023,Nuclear,0.85
Mexico,MEX,01/11/2023,Other Fossil,2.97
Mexico,MEX,01/11/2023,Other Renewables,0.28
Mexico,MEX,01/11/2023,Solar,1.11
Mexico,MEX,01/11/2023,Wind,1.82
Mexico,MEX,01/11/2023,Total Generation,25.56
Mexico,MEX,01/12/2023,Bioenergy,0.01
Mexico,MEX,01/12/2023,Coal,1.2
Mexico,MEX,01/12/2023,Gas,15.25
Mexico,MEX,01/12/2023,Hydro,1.03
Mexico,MEX,01/12/2023,Nuclear,1.15
Mexico,MEX,01/12/2023,Other Fossil,2.9
Mexico,MEX,01/12/2023,Other Renewables,0.31
Mexico,MEX,01/12/2023,Solar,1.01
Mexico,MEX,01/12/2023,Wind,1.78
Mexico,MEX,01/12/2023,Total Generation,24.64
Mexico,MEX,01/01/2024,Bioenergy,0.01
Mexico,MEX,01/01/2024,Coal,1.57
Mexico,MEX,01/01/2024,Gas,15.87
Mexico,MEX,01/01/2024,Hydro,1.14
Mexico,MEX,01/01/2024,Nuclear,0.97
Mexico,MEX,01/01/2024,Other Fossil,2.97
Mexico,MEX,01/01/2024,Other Renewables,0.33
Mexico,MEX,01/01/2024,Solar,1.16
Mexico,MEX,01/01/2024,Wind,1.85
Mexico,MEX,01/01/2024,Total Generation,25.87
Mexico,MEX,01/02/2024,Bioenergy,0.02
Mexico,MEX,01/02/2024,Coal,1.26
Mexico,MEX,01/02/2024,Gas,14.76
Mexico,MEX,01/02/2024,Hydro,0.94
Mexico,MEX,01/02/2024,Nuclear,1.06
Mexico,MEX,01/02/2024,Other Fossil,2.85
Mexico,MEX,01/02/2024,Other Renewables,0.3
Mexico,MEX,01/02/2024,Solar,1.29
Mexico,MEX,01/02/2024,Wind,1.87
Mexico,MEX,01/02/2024,Total Generation,24.35
Mexico,MEX,01/03/2024,Bioenergy,0.02
Mexico,MEX,01/03/2024,Coal,1.31
Mexico,MEX,01/03/2024,Gas,17.1
Mexico,MEX,01/03/2024,Hydro,1.24
Mexico,MEX,01/03/2024,Nuclear,0.9
Mexico,MEX,01/03/2024,Other Fossil,3.11
Mexico,MEX,01/03/2024,Other Renewables,0.31
Mexico,MEX,01/03/2024,Solar,1.59
Mexico,MEX,01/03/2024,Wind,1.74
Mexico,MEX,01/03/2024,Total Generation,27.32
Mexico,MEX,01/04/2024,Bioenergy,0.01
Mexico,MEX,01/04/2024,Coal,1.64
Mexico,MEX,01/04/2024,Gas,17.97
Mexico,MEX,01/04/2024,Hydro,1.61
Mexico,MEX,01/04/2024,Nuclear,0.59
Mexico,MEX,01/04/2024,Other Fossil,3.21
Mexico,MEX,01/04/2024,Other Renewables,0.31
Mexico,MEX,01/04/2024,Solar,1.73
Mexico,MEX,01/04/2024,Wind,1.99
Mexico,MEX,01/04/2024,Total Generation,29.06
Mexico,MEX,01/05/2024,Bioenergy,0.01
Mexico,MEX,01/05/2024,Coal,2.03
Mexico,MEX,01/05/2024,Gas,21.1
Mexico,MEX,01/05/2024,Hydro,2.32
Mexico,MEX,01/05/2024,Nuclear,0.89
Mexico,MEX,01/05/2024,Other Fossil,3.67
Mexico,MEX,01/05/2024,Other Renewables,0.33
Mexico,MEX,01/05/2024,Solar,1.95
Mexico,MEX,01/05/2024,Wind,1.44
Mexico,MEX,01/05/2024,Total Generation,33.74
Mexico,MEX,01/06/2024,Bioenergy,0.0
Mexico,MEX,01/06/2024,Coal,2.15
Mexico,MEX,01/06/2024,Gas,20.52
Mexico,MEX,01/06/2024,Hydro,1.95
Mexico,MEX,01/06/2024,Nuclear,1.1
Mexico,MEX,01/06/2024,Other Fossil,3.48
Mexico,MEX,01/06/2024,Other Renewables,0.33
Mexico,MEX,01/06/2024,Solar,1.7
Mexico,MEX,01/06/2024,Wind,1.36
Mexico,MEX,01/06/2024,Total Generation,32.59
Mexico,MEX,01/07/2024,Bioenergy,0.0
Mexico,MEX,01/07/2024,Coal,2.05
Mexico,MEX,01/07/2024,Gas,20.59
Mexico,MEX,01/07/2024,Hydro,2.06
Mexico,MEX,01/07/2024,Nuclear,0.92
Mexico,MEX,01/07/2024,Other Fossil,3.49
Mexico,MEX,01/07/2024,Other Renewables,0.3
Mexico,MEX,01/07/2024,Solar,1.63
Mexico,MEX,01/07/2024,Wind,1.67
Mexico,MEX,01/07/2024,Total Generation,32.71
Mexico,MEX,01/08/2024,Bioenergy,0.0
Mexico,MEX,01/08/2024,Coal,1.76
Mexico,MEX,01/08/2024,Gas,20.99
Mexico,MEX,01/08/2024,Hydro,2.8
Mexico,MEX,01/08/2024,Nuclear,1.11
Mexico,MEX,01/08/2024,Other Fossil,3.41
Mexico,MEX,01/08/2024,Other Renewables,0.28
Mexico,MEX,01/08/2024,Solar,1.86
Mexico,MEX,01/08/2024,Wind,1.73
Mexico,MEX,01/08/2024,Total Generation,33.94
Mexico,MEX,01/09/2024,Bioenergy,0.0
Mexico,MEX,01/09/2024,Coal,1.6
Mexico,MEX,01/09/2024,Gas,18.89
Mexico,MEX,01/09/2024,Hydro,3.54
Mexico,MEX,01/09/2024,Nuclear,1.07
Mexico,MEX,01/09/2024,Other Fossil,3.16
Mexico,MEX,01/09/2024,Other Renewables,0.26
Mexico,MEX,01/09/2024,Solar,1.56
Mexico,MEX,01/09/2024,Wind,1.0
Mexico,MEX,01/09/2024,Total Generation,31.08
Mexico,MEX,01/10/2024,Bioenergy,0.0
Mexico,MEX,01/10/2024,Coal,1.43
Mexico,MEX,01/10/2024,Gas,17.79
Mexico,MEX,01/10/2024,Hydro,2.68
Mexico,MEX,01/10/2024,Nuclear,1.13
Mexico,MEX,01/10/2024,Other Fossil,3.17
Mexico,MEX,01/10/2024,Other Renewables,0.25
Mexico,MEX,01/10/2024,Solar,1.57
Mexico,MEX,01/10/2024,Wind,1.77
Mexico,MEX,01/10/2024,Total Generation,29.79
Mexico,MEX,01/11/2024,Bioenergy,0.0
Mexico,MEX,01/11/2024,Coal,1.41
Mexico,MEX,01/11/2024,Gas,15.72
Mexico,MEX,01/11/2024,Hydro,2.17
Mexico,MEX,01/11/2024,Nuclear,1.1
Mexico,MEX,01/11/2024,Other Fossil,2.91
Mexico,MEX,01/11/2024,Other Renewables,0.24
Mexico,MEX,01/11/2024,Solar,1.33
Mexico,MEX,01/11/2024,Wind,1.72
Mexico,MEX,01/11/2024,Total Generation,26.6
Mexico,MEX,01/12/2024,Bioenergy,0.02
Mexico,MEX,01/12/2024,Coal,1.1
Mexico,MEX,01/12/2024,Gas,15.19
Mexico,MEX,01/12/2024,Hydro,1.36
Mexico,MEX,01/12/2024,Nuclear,1.14
Mexico,MEX,01/12/2024,Other Fossil,2.87
Mexico,MEX,01/12/2024,Other Renewables,0.29
Mexico,MEX,01/12/2024,Solar,1.26
Mexico,MEX,01/12/2024,Wind,1.86
Mexico,MEX,01/12/2024,Total Generation,25.09
Mexico,MEX,01/01/2025,Bioenergy,0.01
Mexico,MEX,01/01/2025,Coal,1.48
Mexico,MEX,01/01/2025,Gas,15.83
Mexico,MEX,01/01/2025,Hydro,1.29
Mexico,MEX,01/01/2025,Nuclear,1.11
Mexico,MEX,01/01/2025,Other Fossil,3.0
Mexico,MEX,01/01/2025,Other Renewables,0.31
Mexico,MEX,01/01/2025,Solar,1.22
Mexico,MEX,01/01/2025,Wind,2.04
Mexico,MEX,01/01/2025,Total Generation,26.29
Mexico,MEX,01/02/2025,Bioenergy,0.01
Mexico,MEX,01/02/2025,Coal,1.15
Mexico,MEX,01/02/2025,Gas,14.48
Mexico,MEX,01/02/2025,Hydro,1.38
Mexico,MEX,01/02/2025,Nuclear,1.03
Mexico,MEX,01/02/2025,Other Fossil,2.82
Mexico,MEX,01/02/2025,Other Renewables,0.29
Mexico,MEX,01/02/2025,Solar,1.34
Mexico,MEX,01/02/2025,Wind,1.9
Mexico,MEX,01/02/2025,Total Generation,24.4
Mexico,MEX,01/03/2025,Bioenergy,0.02
Mexico,MEX,01/03/2025,Coal,1.65
Mexico,MEX,01/03/2025,Gas,16.94
Mexico,MEX,01/03/2025,Hydro,1.93
Mexico,MEX,01/03/2025,Nuclear,1.07
Mexico,MEX,01/03/2025,Other Fossil,2.42
Mexico,MEX,01/03/2025,Other Renewables,0.31
Mexico,MEX,01/03/2025,Solar,1.67
Mexico,MEX,01/03/2025,Wind,1.97
Mexico,MEX,01/03/2025,Total Generation,27.98
Mexico,MEX,01/04/2025,Bioenergy,0.01
Mexico,MEX,01/04/2025,Coal,2.28
Mexico,MEX,01/04/2025,Gas,17.29
Mexico,MEX,01/04/2025,Hydro,1.91
Mexico,MEX,01/04/2025,Nuclear,0.55
Mexico,MEX,01/04/2025,Other Fossil,2.46
Mexico,MEX,01/04/2025,Other Renewables,0.27
Mexico,MEX,01/04/2025,Solar,1.88
Mexico,MEX,01/04/2025,Wind,2.17
Mexico,MEX,01/04/2025,Total Generation,28.82
Mexico,MEX,01/05/2025,Bioenergy,0.01
Mexico,MEX,01/05/2025,Coal,3.56
Mexico,MEX,01/05/2025,Gas,19.8
Mexico,MEX,01/05/2025,Hydro,2.36
Mexico,MEX,01/05/2025,Nuclear,0.56
Mexico,MEX,01/05/2025,Other Fossil,2.77
Mexico,MEX,01/05/2025,Other Renewables,0.26
Mexico,MEX,01/05/2025,Solar,1.96
Mexico,MEX,01/05/2025,Wind,1.56
Mexico,MEX,01/05/2025,Total Generation,32.84
Mexico,MEX,01/06/2025,Bioenergy,0.0
Mexico,MEX,01/06/2025,Coal,2.98
Mexico,MEX,01/06/2025,Gas,19.47
Mexico,MEX,01/06/2025,Hydro,2.88
Mexico,MEX,01/06/2025,Nuclear,0.47
Mexico,MEX,01/06/2025,Other Fossil,2.71
Mexico,MEX,01/06/2025,Other Renewables,0.26
Mexico,MEX,01/06/2025,Solar,1.78
Mexico,MEX,01/06/2025,Wind,1.67
Mexico,MEX,01/06/2025,Total Generation,32.22
Mexico,MEX,01/07/2025,Bioenergy,0.0
Mexico,MEX,01/07/2025,Coal,2.63
Mexico,MEX,01/07/2025,Gas,19.24
Mexico,MEX,01/07/2025,Hydro,3.14
Mexico,MEX,01/07/2025,Nuclear,1.04
Mexico,MEX,01/07/2025,Other Fossil,2.68
Mexico,MEX,01/07/2025,Other Renewables,0.24
Mexico,MEX,01/07/2025,Solar,1.88
Mexico,MEX,01/07/2025,Wind,2.18
Mexico,MEX,01/07/2025,Total Generation,33.03
Mexico,MEX,01/08/2025,Bioenergy,0.0
Mexico,MEX,01/08/2025,Coal,2.72
Mexico,MEX,01/08/2025,Gas,20.98
Mexico,MEX,01/08/2025,Hydro,2.48
Mexico,MEX,01/08/2025,Nuclear,0.97
Mexico,MEX,01/08/2025,Other Fossil,2.92
Mexico,MEX,01/08/2025,Other Renewables,0.25
Mexico,MEX,01/08/2025,Solar,1.84
Mexico,MEX,01/08/2025,Wind,1.67
Mexico,MEX,01/08/2025,Total Generation,33.83
Mexico,MEX,01/09/2025,Bioenergy,0.0
Mexico,MEX,01/09/2025,Coal,1.4
Mexico,MEX,01/09/2025,Gas,19.47
Mexico,MEX,01/09/2025,Hydro,3.63
Mexico,MEX,01/09/2025,Nuclear,1.0
Mexico,MEX,01/09/2025,Other Fossil,2.72
Mexico,MEX,01/09/2025,Other Renewables,0.25
Mexico,MEX,01/09/2025,Solar,1.55
Mexico,MEX,01/09/2025,Wind,1.06
Mexico,MEX,01/09/2025,Total Generation,31.08
Mexico,MEX,01/10/2025,Bioenergy,0.0
Mexico,MEX,01/10/2025,Coal,1.66
Mexico,MEX,01/10/2025,Gas,18.21
Mexico,MEX,01/10/2025,Hydro,3.89
Mexico,MEX,01/10/2025,Nuclear,0.61
Mexico,MEX,01/10/2025,Other Fossil,2.58
Mexico,MEX,01/10/2025,Other Renewables,0.26
Mexico,MEX,01/10/2025,Solar,1.58
Mexico,MEX,01/10/2025,Wind,1.54
Mexico,MEX,01/10/2025,Total Generation,30.33
Mexico,MEX,01/11/2025,Bioenergy,0.0
Mexico,MEX,01/11/2025,Coal,1.86
Mexico,MEX,01/11/2025,Gas,16.0
Mexico,MEX,01/11/2025,Hydro,2.42
Mexico,MEX,01/11/2025,Nuclear,0.54
Mexico,MEX,01/11/2025,Other Fossil,2.31
Mexico,MEX,01/11/2025,Other Renewables,0.26
Mexico,MEX,01/11/2025,Solar,1.37
Mexico,MEX,01/11/2025,Wind,1.98
Mexico,MEX,01/11/2025,Total Generation,26.74
Pakistan,PAK,01/11/2018,Bioenergy,0.06
Pakistan,PAK,01/11/2018,Coal,1.04
Pakistan,PAK,01/11/2018,Gas,2.81
Pakistan,PAK,01/11/2018,Hydro,2.56
Pakistan,PAK,01/11/2018,Nuclear,0.82
Pakistan,PAK,01/11/2018,Other Fossil,0.01
Pakistan,PAK,01/11/2018,Solar,0.15
Pakistan,PAK,01/11/2018,Wind,0.13
Pakistan,PAK,01/11/2018,Total Generation,7.58
Pakistan,PAK,01/12/2018,Bioenergy,0.07
Pakistan,PAK,01/12/2018,Coal,1.58
Pakistan,PAK,01/12/2018,Gas,2.64
Pakistan,PAK,01/12/2018,Hydro,1.33
Pakistan,PAK,01/12/2018,Nuclear,0.9
Pakistan,PAK,01/12/2018,Other Fossil,0.95
Pakistan,PAK,01/12/2018,Solar,0.17
Pakistan,PAK,01/12/2018,Wind,0.17
Pakistan,PAK,01/12/2018,Total Generation,7.81
Pakistan,PAK,01/01/2019,Bioenergy,0.09
Pakistan,PAK,01/01/2019,Coal,1.45
Pakistan,PAK,01/01/2019,Gas,2.85
Pakistan,PAK,01/01/2019,Hydro,0.48
Pakistan,PAK,01/01/2019,Nuclear,0.91
Pakistan,PAK,01/01/2019,Other Fossil,1.76
Pakistan,PAK,01/01/2019,Solar,0.16
Pakistan,PAK,01/01/2019,Wind,0.16
Pakistan,PAK,01/01/2019,Total Generation,7.86
Pakistan,PAK,01/02/2019,Bioenergy,0.1
Pakistan,PAK,01/02/2019,Coal,1.17
Pakistan,PAK,01/02/2019,Gas,2.72
Pakistan,PAK,01/02/2019,Hydro,1.52
Pakistan,PAK,01/02/2019,Nuclear,0.74
Pakistan,PAK,01/02/2019,Other Fossil,0.14
Pakistan,PAK,01/02/2019,Solar,0.17
Pakistan,PAK,01/02/2019,Wind,0.21
Pakistan,PAK,01/02/2019,Total Generation,6.77
Pakistan,PAK,01/03/2019,Bioenergy,0.1
Pakistan,PAK,01/03/2019,Coal,1.07
Pakistan,PAK,01/03/2019,Gas,3.62
Pakistan,PAK,01/03/2019,Hydro,1.6
Pakistan,PAK,01/03/2019,Nuclear,0.88
Pakistan,PAK,01/03/2019,Other Fossil,0.07
Pakistan,PAK,01/03/2019,Solar,0.21
Pakistan,PAK,01/03/2019,Wind,0.19
Pakistan,PAK,01/03/2019,Total Generation,7.74
Pakistan,PAK,01/04/2019,Bioenergy,0.07
Pakistan,PAK,01/04/2019,Coal,1.01
Pakistan,PAK,01/04/2019,Gas,4.79
Pakistan,PAK,01/04/2019,Hydro,2.23
Pakistan,PAK,01/04/2019,Nuclear,0.75
Pakistan,PAK,01/04/2019,Other Fossil,0.51
Pakistan,PAK,01/04/2019,Solar,0.22
Pakistan,PAK,01/04/2019,Wind,0.27
Pakistan,PAK,01/04/2019,Total Generation,9.85
Pakistan,PAK,01/05/2019,Bioenergy,0.05
Pakistan,PAK,01/05/2019,Coal,1.63
Pakistan,PAK,01/05/2019,Gas,5.68
Pakistan,PAK,01/05/2019,Hydro,3.75
Pakistan,PAK,01/05/2019,Nuclear,0.54
Pakistan,PAK,01/05/2019,Other Fossil,0.41
Pakistan,PAK,01/05/2019,Solar,0.23
Pakistan,PAK,01/05/2019,Wind,0.41
Pakistan,PAK,01/05/2019,Total Generation,12.7
Pakistan,PAK,01/06/2019,Bioenergy,0.03
Pakistan,PAK,01/06/2019,Coal,2.04
Pakistan,PAK,01/06/2019,Gas,5.49
Pakistan,PAK,01/06/2019,Hydro,3.84
Pakistan,PAK,01/06/2019,Nuclear,0.54
Pakistan,PAK,01/06/2019,Other Fossil,0.71
Pakistan,PAK,01/06/2019,Solar,0.22
Pakistan,PAK,01/06/2019,Wind,0.39
Pakistan,PAK,01/06/2019,Total Generation,13.26
Pakistan,PAK,01/07/2019,Bioenergy,0.04
Pakistan,PAK,01/07/2019,Coal,2.04
Pakistan,PAK,01/07/2019,Gas,5.2
Pakistan,PAK,01/07/2019,Hydro,4.63
Pakistan,PAK,01/07/2019,Nuclear,0.83
Pakistan,PAK,01/07/2019,Other Fossil,0.79
Pakistan,PAK,01/07/2019,Solar,0.21
Pakistan,PAK,01/07/2019,Wind,0.6
Pakistan,PAK,01/07/2019,Total Generation,14.34
Pakistan,PAK,01/08/2019,Bioenergy,0.02
Pakistan,PAK,01/08/2019,Coal,1.87
Pakistan,PAK,01/08/2019,Gas,4.88
Pakistan,PAK,01/08/2019,Hydro,5.67
Pakistan,PAK,01/08/2019,Nuclear,0.65
Pakistan,PAK,01/08/2019,Other Fossil,0.52
Pakistan,PAK,01/08/2019,Solar,0.22
Pakistan,PAK,01/08/2019,Wind,0.32
Pakistan,PAK,01/08/2019,Total Generation,14.15
Pakistan,PAK,01/09/2019,Bioenergy,0.02
Pakistan,PAK,01/09/2019,Coal,2.23
Pakistan,PAK,01/09/2019,Gas,4.48
Pakistan,PAK,01/09/2019,Hydro,5.05
Pakistan,PAK,01/09/2019,Nuclear,0.75
Pakistan,PAK,01/09/2019,Other Fossil,0.83
Pakistan,PAK,01/09/2019,Solar,0.25
Pakistan,PAK,01/09/2019,Wind,0.15
Pakistan,PAK,01/09/2019,Total Generation,13.76
Pakistan,PAK,01/10/2019,Bioenergy,0.01
Pakistan,PAK,01/10/2019,Coal,2.36
Pakistan,PAK,01/10/2019,Gas,3.6
Pakistan,PAK,01/10/2019,Hydro,2.44
Pakistan,PAK,01/10/2019,Nuclear,0.88
Pakistan,PAK,01/10/2019,Other Fossil,0.03
Pakistan,PAK,01/10/2019,Solar,0.26
Pakistan,PAK,01/10/2019,Wind,0.15
Pakistan,PAK,01/10/2019,Total Generation,9.73
Pakistan,PAK,01/11/2019,Bioenergy,0.02
Pakistan,PAK,01/11/2019,Coal,2.03
Pakistan,PAK,01/11/2019,Gas,1.38
Pakistan,PAK,01/11/2019,Hydro,2.9
Pakistan,PAK,01/11/2019,Nuclear,0.87
Pakistan,PAK,01/11/2019,Other Fossil,0.02
Pakistan,PAK,01/11/2019,Solar,0.22
Pakistan,PAK,01/11/2019,Wind,0.15
Pakistan,PAK,01/11/2019,Total Generation,7.59
Pakistan,PAK,01/12/2019,Bioenergy,0.09
Pakistan,PAK,01/12/2019,Coal,2.17
Pakistan,PAK,01/12/2019,Gas,2.28
Pakistan,PAK,01/12/2019,Hydro,1.72
Pakistan,PAK,01/12/2019,Nuclear,0.7
Pakistan,PAK,01/12/2019,Other Fossil,0.37
Pakistan,PAK,01/12/2019,Solar,0.25
Pakistan,PAK,01/12/2019,Wind,0.15
Pakistan,PAK,01/12/2019,Total Generation,7.73
Pakistan,PAK,01/01/2020,Bioenergy,0.08
Pakistan,PAK,01/01/2020,Coal,2.5
Pakistan,PAK,01/01/2020,Gas,2.61
Pakistan,PAK,01/01/2020,Hydro,0.87
Pakistan,PAK,01/01/2020,Nuclear,0.68
Pakistan,PAK,01/01/2020,Other Fossil,0.82
Pakistan,PAK,01/01/2020,Solar,0.25
Pakistan,PAK,01/01/2020,Wind,0.16
Pakistan,PAK,01/01/2020,Total Generation,7.97
Pakistan,PAK,01/02/2020,Bioenergy,0.1
Pakistan,PAK,01/02/2020,Coal,2.09
Pakistan,PAK,01/02/2020,Gas,1.51
Pakistan,PAK,01/02/2020,Hydro,2.26
Pakistan,PAK,01/02/2020,Nuclear,0.76
Pakistan,PAK,01/02/2020,Other Fossil,0.09
Pakistan,PAK,01/02/2020,Solar,0.3
Pakistan,PAK,01/02/2020,Wind,0.11
Pakistan,PAK,01/02/2020,Total Generation,7.22
