entity,entity code,date,series,generation_TWh
Philippines (the),PHL,2022-05-01,Demand,9.41
Philippines (the),PHL,2022-05-01,Clean,1.88
Philippines (the),PHL,2022-05-01,Fossil,7.53
Philippines (the),PHL,2022-05-01,Gas and Other Fossil,1.78
Philippines (the),PHL,2022-05-01,"Hydro, Bioenergy and Other Renewables",1.69
Philippines (the),PHL,2022-05-01,Renewables,1.88
Philippines (the),PHL,2022-05-01,Wind and Solar,0.19
Philippines (the),PHL,2022-05-01,Bioenergy,0.08
Philippines (the),PHL,2022-05-01,Coal,5.75
Philippines (the),PHL,2022-05-01,Gas,1.73
Philippines (the),PHL,2022-05-01,Hydro,0.74
Philippines (the),PHL,2022-05-01,Other Fossil,0.05
Philippines (the),PHL,2022-05-01,Other Renewables,0.87
Philippines (the),PHL,2022-05-01,Solar,0.16
Philippines (the),PHL,2022-05-01,Wind,0.03
Philippines (the),PHL,2022-05-01,Total Generation,9.41
Philippines (the),PHL,2022-05-01,Net Imports,0.0
Philippines (the),PHL,2022-06-01,Demand,9.75
Philippines (the),PHL,2022-06-01,Clean,1.97
Philippines (the),PHL,2022-06-01,Fossil,7.78
Philippines (the),PHL,2022-06-01,Gas and Other Fossil,1.81
Philippines (the),PHL,2022-06-01,"Hydro, Bioenergy and Other Renewables",1.8
Philippines (the),PHL,2022-06-01,Renewables,1.97
Philippines (the),PHL,2022-06-01,Wind and Solar,0.17
Philippines (the),PHL,2022-06-01,Bioenergy,0.08
Philippines (the),PHL,2022-06-01,Coal,5.97
Philippines (the),PHL,2022-06-01,Gas,1.66
Philippines (the),PHL,2022-06-01,Hydro,0.76
Philippines (the),PHL,2022-06-01,Other Fossil,0.15
Philippines (the),PHL,2022-06-01,Other Renewables,0.96
Philippines (the),PHL,2022-06-01,Solar,0.16
Philippines (the),PHL,2022-06-01,Wind,0.01
Philippines (the),PHL,2022-06-01,Total Generation,9.75
Philippines (the),PHL,2022-06-01,Net Imports,0.0
Philippines (the),PHL,2022-07-01,Demand,9.05
Philippines (the),PHL,2022-07-01,Clean,1.93
Philippines (the),PHL,2022-07-01,Fossil,7.12
Philippines (the),PHL,2022-07-01,Gas and Other Fossil,1.51
Philippines (the),PHL,2022-07-01,"Hydro, Bioenergy and Other Renewables",1.77
Philippines (the),PHL,2022-07-01,Renewables,1.93
Philippines (the),PHL,2022-07-01,Wind and Solar,0.16
Philippines (the),PHL,2022-07-01,Bioenergy,0.06
Philippines (the),PHL,2022-07-01,Coal,5.61
Philippines (the),PHL,2022-07-01,Gas,1.39
Philippines (the),PHL,2022-07-01,Hydro,0.84
Philippines (the),PHL,2022-07-01,Other Fossil,0.12
Philippines (the),PHL,2022-07-01,Other Renewables,0.87
Philippines (the),PHL,2022-07-01,Solar,0.14
Philippines (the),PHL,2022-07-01,Wind,0.02
Philippines (the),PHL,2022-07-01,Total Generation,9.05
Philippines (the),PHL,2022-07-01,Net Imports,0.0
Philippines (the),PHL,2022-08-01,Demand,9.16
Philippines (the),PHL,2022-08-01,Clean,2.17
Philippines (the),PHL,2022-08-01,Fossil,6.99
Philippines (the),PHL,2022-08-01,Gas and Other Fossil,1.41
Philippines (the),PHL,2022-08-01,"Hydro, Bioenergy and Other Renewables",1.99
Philippines (the),PHL,2022-08-01,Renewables,2.17
Philippines (the),PHL,2022-08-01,Wind and Solar,0.18
Philippines (the),PHL,2022-08-01,Bioenergy,0.05
Philippines (the),PHL,2022-08-01,Coal,5.58
Philippines (the),PHL,2022-08-01,Gas,1.33
Philippines (the),PHL,2022-08-01,Hydro,1.05
Philippines (the),PHL,2022-08-01,Other Fossil,0.08
Philippines (the),PHL,2022-08-01,Other Renewables,0.89
Philippines (the),PHL,2022-08-01,Solar,0.15
Philippines (the),PHL,2022-08-01,Wind,0.03
Philippines (the),PHL,2022-08-01,Total Generation,9.16
Philippines (the),PHL,2022-08-01,Net Imports,0.0
Philippines (the),PHL,2022-09-01,Demand,9.16
Philippines (the),PHL,2022-09-01,Clean,2.17
Philippines (the),PHL,2022-09-01,Fossil,6.99
Philippines (the),PHL,2022-09-01,Gas and Other Fossil,1.65
Philippines (the),PHL,2022-09-01,"Hydro, Bioenergy and Other Renewables",1.95
Philippines (the),PHL,2022-09-01,Renewables,2.17
Philippines (the),PHL,2022-09-01,Wind and Solar,0.22
Philippines (the),PHL,2022-09-01,Bioenergy,0.09
Philippines (the),PHL,2022-09-01,Coal,5.34
Philippines (the),PHL,2022-09-01,Gas,1.47
Philippines (the),PHL,2022-09-01,Hydro,1.04
Philippines (the),PHL,2022-09-01,Other Fossil,0.18
Philippines (the),PHL,2022-09-01,Other Renewables,0.82
Philippines (the),PHL,2022-09-01,Solar,0.16
Philippines (the),PHL,2022-09-01,Wind,0.06
Philippines (the),PHL,2022-09-01,Total Generation,9.16
Philippines (the),PHL,2022-09-01,Net Imports,0.0
Philippines (the),PHL,2022-10-01,Demand,9.14
Philippines (the),PHL,2022-10-01,Clean,2.17
Philippines (the),PHL,2022-10-01,Fossil,6.97
Philippines (the),PHL,2022-10-01,Gas and Other Fossil,1.56
Philippines (the),PHL,2022-10-01,"Hydro, Bioenergy and Other Renewables",1.91
Philippines (the),PHL,2022-10-01,Renewables,2.17
Philippines (the),PHL,2022-10-01,Wind and Solar,0.26
Philippines (the),PHL,2022-10-01,Bioenergy,0.11
Philippines (the),PHL,2022-10-01,Coal,5.41
Philippines (the),PHL,2022-10-01,Gas,1.34
Philippines (the),PHL,2022-10-01,Hydro,0.95
Philippines (the),PHL,2022-10-01,Other Fossil,0.22
Philippines (the),PHL,2022-10-01,Other Renewables,0.85
Philippines (the),PHL,2022-10-01,Solar,0.17
Philippines (the),PHL,2022-10-01,Wind,0.09
Philippines (the),PHL,2022-10-01,Total Generation,9.14
Philippines (the),PHL,2022-10-01,Net Imports,0.0
Philippines (the),PHL,2022-11-01,Demand,9.0
Philippines (the),PHL,2022-11-01,Clean,2.26
Philippines (the),PHL,2022-11-01,Fossil,6.74
Philippines (the),PHL,2022-11-01,Gas and Other Fossil,1.45
Philippines (the),PHL,2022-11-01,"Hydro, Bioenergy and Other Renewables",2.0
Philippines (the),PHL,2022-11-01,Renewables,2.26
Philippines (the),PHL,2022-11-01,Wind and Solar,0.26
Philippines (the),PHL,2022-11-01,Bioenergy,0.12
Philippines (the),PHL,2022-11-01,Coal,5.29
Philippines (the),PHL,2022-11-01,Gas,1.35
Philippines (the),PHL,2022-11-01,Hydro,1.0
Philippines (the),PHL,2022-11-01,Other Fossil,0.1
Philippines (the),PHL,2022-11-01,Other Renewables,0.88
Philippines (the),PHL,2022-11-01,Solar,0.16
Philippines (the),PHL,2022-11-01,Wind,0.1
Philippines (the),PHL,2022-11-01,Total Generation,9.0
Philippines (the),PHL,2022-11-01,Net Imports,0.0
Philippines (the),PHL,2022-12-01,Demand,8.57
Philippines (the),PHL,2022-12-01,Clean,2.07
Philippines (the),PHL,2022-12-01,Fossil,6.5
Philippines (the),PHL,2022-12-01,Gas and Other Fossil,1.6
Philippines (the),PHL,2022-12-01,"Hydro, Bioenergy and Other Renewables",1.78
Philippines (the),PHL,2022-12-01,Renewables,2.07
Philippines (the),PHL,2022-12-01,Wind and Solar,0.29
Philippines (the),PHL,2022-12-01,Bioenergy,0.11
Philippines (the),PHL,2022-12-01,Coal,4.9
Philippines (the),PHL,2022-12-01,Gas,1.38
Philippines (the),PHL,2022-12-01,Hydro,0.8
Philippines (the),PHL,2022-12-01,Other Fossil,0.22
Philippines (the),PHL,2022-12-01,Other Renewables,0.87
Philippines (the),PHL,2022-12-01,Solar,0.15
Philippines (the),PHL,2022-12-01,Wind,0.14
Philippines (the),PHL,2022-12-01,Total Generation,8.57
Philippines (the),PHL,2022-12-01,Net Imports,0.0
Philippines (the),PHL,2023-01-01,Demand,8.03
Philippines (the),PHL,2023-01-01,Clean,2.12
Philippines (the),PHL,2023-01-01,Fossil,5.91
Philippines (the),PHL,2023-01-01,Gas and Other Fossil,1.21
Philippines (the),PHL,2023-01-01,"Hydro, Bioenergy and Other Renewables",1.8
Philippines (the),PHL,2023-01-01,Renewables,2.12
Philippines (the),PHL,2023-01-01,Wind and Solar,0.32
Philippines (the),PHL,2023-01-01,Bioenergy,0.08
Philippines (the),PHL,2023-01-01,Coal,4.7
Philippines (the),PHL,2023-01-01,Gas,1.13
Philippines (the),PHL,2023-01-01,Hydro,0.83
Philippines (the),PHL,2023-01-01,Other Fossil,0.08
Philippines (the),PHL,2023-01-01,Other Renewables,0.89
Philippines (the),PHL,2023-01-01,Solar,0.15
Philippines (the),PHL,2023-01-01,Wind,0.17
Philippines (the),PHL,2023-01-01,Total Generation,8.03
Philippines (the),PHL,2023-01-01,Net Imports,0.0
Philippines (the),PHL,2023-02-01,Demand,8.63
Philippines (the),PHL,2023-02-01,Clean,2.04
Philippines (the),PHL,2023-02-01,Fossil,6.59
Philippines (the),PHL,2023-02-01,Gas and Other Fossil,1.2
Philippines (the),PHL,2023-02-01,"Hydro, Bioenergy and Other Renewables",1.7
Philippines (the),PHL,2023-02-01,Renewables,2.04
Philippines (the),PHL,2023-02-01,Wind and Solar,0.34
Philippines (the),PHL,2023-02-01,Bioenergy,0.08
Philippines (the),PHL,2023-02-01,Coal,5.39
Philippines (the),PHL,2023-02-01,Gas,1.15
Philippines (the),PHL,2023-02-01,Hydro,0.75
Philippines (the),PHL,2023-02-01,Other Fossil,0.05
Philippines (the),PHL,2023-02-01,Other Renewables,0.87
Philippines (the),PHL,2023-02-01,Solar,0.2
Philippines (the),PHL,2023-02-01,Wind,0.14
Philippines (the),PHL,2023-02-01,Total Generation,8.63
Philippines (the),PHL,2023-02-01,Net Imports,0.0
Philippines (the),PHL,2023-03-01,Demand,8.1
Philippines (the),PHL,2023-03-01,Clean,1.85
Philippines (the),PHL,2023-03-01,Fossil,6.25
Philippines (the),PHL,2023-03-01,Gas and Other Fossil,0.97
Philippines (the),PHL,2023-03-01,"Hydro, Bioenergy and Other Renewables",1.51
Philippines (the),PHL,2023-03-01,Renewables,1.85
Philippines (the),PHL,2023-03-01,Wind and Solar,0.34
Philippines (the),PHL,2023-03-01,Bioenergy,0.09
Philippines (the),PHL,2023-03-01,Coal,5.28
Philippines (the),PHL,2023-03-01,Gas,0.91
Philippines (the),PHL,2023-03-01,Hydro,0.64
Philippines (the),PHL,2023-03-01,Other Fossil,0.06
Philippines (the),PHL,2023-03-01,Other Renewables,0.78
Philippines (the),PHL,2023-03-01,Solar,0.21
Philippines (the),PHL,2023-03-01,Wind,0.13
Philippines (the),PHL,2023-03-01,Total Generation,8.1
Philippines (the),PHL,2023-03-01,Net Imports,0.0
Philippines (the),PHL,2023-04-01,Demand,9.66
Philippines (the),PHL,2023-04-01,Clean,1.96
Philippines (the),PHL,2023-04-01,Fossil,7.7
Philippines (the),PHL,2023-04-01,Gas and Other Fossil,1.35
Philippines (the),PHL,2023-04-01,"Hydro, Bioenergy and Other Renewables",1.64
Philippines (the),PHL,2023-04-01,Renewables,1.96
Philippines (the),PHL,2023-04-01,Wind and Solar,0.32
Philippines (the),PHL,2023-04-01,Bioenergy,0.1
Philippines (the),PHL,2023-04-01,Coal,6.35
Philippines (the),PHL,2023-04-01,Gas,1.22
Philippines (the),PHL,2023-04-01,Hydro,0.64
Philippines (the),PHL,2023-04-01,Other Fossil,0.13
Philippines (the),PHL,2023-04-01,Other Renewables,0.9
Philippines (the),PHL,2023-04-01,Solar,0.23
Philippines (the),PHL,2023-04-01,Wind,0.09
Philippines (the),PHL,2023-04-01,Total Generation,9.66
Philippines (the),PHL,2023-04-01,Net Imports,0.0
Philippines (the),PHL,2023-05-01,Demand,10.04
Philippines (the),PHL,2023-05-01,Clean,1.85
Philippines (the),PHL,2023-05-01,Fossil,8.19
Philippines (the),PHL,2023-05-01,Gas and Other Fossil,1.57
Philippines (the),PHL,2023-05-01,"Hydro, Bioenergy and Other Renewables",1.57
Philippines (the),PHL,2023-05-01,Renewables,1.85
Philippines (the),PHL,2023-05-01,Wind and Solar,0.28
Philippines (the),PHL,2023-05-01,Bioenergy,0.08
Philippines (the),PHL,2023-05-01,Coal,6.62
Philippines (the),PHL,2023-05-01,Gas,1.37
Philippines (the),PHL,2023-05-01,Hydro,0.6
Philippines (the),PHL,2023-05-01,Other Fossil,0.2
Philippines (the),PHL,2023-05-01,Other Renewables,0.89
Philippines (the),PHL,2023-05-01,Solar,0.23
Philippines (the),PHL,2023-05-01,Wind,0.05
Philippines (the),PHL,2023-05-01,Total Generation,10.04
Philippines (the),PHL,2023-05-01,Net Imports,0.0
Philippines (the),PHL,2023-06-01,Demand,10.06
Philippines (the),PHL,2023-06-01,Clean,2.02
Philippines (the),PHL,2023-06-01,Fossil,8.04
Philippines (the),PHL,2023-06-01,Gas and Other Fossil,1.6
Philippines (the),PHL,2023-06-01,"Hydro, Bioenergy and Other Renewables",1.75
Philippines (the),PHL,2023-06-01,Renewables,2.02
Philippines (the),PHL,2023-06-01,Wind and Solar,0.27
Philippines (the),PHL,2023-06-01,Bioenergy,0.07
Philippines (the),PHL,2023-06-01,Coal,6.44
Philippines (the),PHL,2023-06-01,Gas,1.47
Philippines (the),PHL,2023-06-01,Hydro,0.75
Philippines (the),PHL,2023-06-01,Other Fossil,0.13
Philippines (the),PHL,2023-06-01,Other Renewables,0.93
Philippines (the),PHL,2023-06-01,Solar,0.21
Philippines (the),PHL,2023-06-01,Wind,0.06
Philippines (the),PHL,2023-06-01,Total Generation,10.06
Philippines (the),PHL,2023-06-01,Net Imports,0.0
Philippines (the),PHL,2023-07-01,Demand,9.53
Philippines (the),PHL,2023-07-01,Clean,2.01
Philippines (the),PHL,2023-07-01,Fossil,7.52
Philippines (the),PHL,2023-07-01,Gas and Other Fossil,1.48
Philippines (the),PHL,2023-07-01,"Hydro, Bioenergy and Other Renewables",1.79
Philippines (the),PHL,2023-07-01,Renewables,2.01
Philippines (the),PHL,2023-07-01,Wind and Solar,0.22
Philippines (the),PHL,2023-07-01,Bioenergy,0.06
Philippines (the),PHL,2023-07-01,Coal,6.04
Philippines (the),PHL,2023-07-01,Gas,1.39
Philippines (the),PHL,2023-07-01,Hydro,0.87
Philippines (the),PHL,2023-07-01,Other Fossil,0.09
Philippines (the),PHL,2023-07-01,Other Renewables,0.86
Philippines (the),PHL,2023-07-01,Solar,0.19
Philippines (the),PHL,2023-07-01,Wind,0.03
Philippines (the),PHL,2023-07-01,Total Generation,9.53
Philippines (the),PHL,2023-07-01,Net Imports,0.0
Philippines (the),PHL,2023-08-01,Demand,9.84
Philippines (the),PHL,2023-08-01,Clean,2.42
Philippines (the),PHL,2023-08-01,Fossil,7.42
Philippines (the),PHL,2023-08-01,Gas and Other Fossil,1.67
Philippines (the),PHL,2023-08-01,"Hydro, Bioenergy and Other Renewables",2.13
Philippines (the),PHL,2023-08-01,Renewables,2.42
Philippines (the),PHL,2023-08-01,Wind and Solar,0.29
Philippines (the),PHL,2023-08-01,Bioenergy,0.05
Philippines (the),PHL,2023-08-01,Coal,5.75
Philippines (the),PHL,2023-08-01,Gas,1.58
Philippines (the),PHL,2023-08-01,Hydro,1.2
Philippines (the),PHL,2023-08-01,Other Fossil,0.09
Philippines (the),PHL,2023-08-01,Other Renewables,0.88
Philippines (the),PHL,2023-08-01,Solar,0.2
Philippines (the),PHL,2023-08-01,Wind,0.09
Philippines (the),PHL,2023-08-01,Total Generation,9.84
Philippines (the),PHL,2023-08-01,Net Imports,0.0
Philippines (the),PHL,2023-09-01,Demand,9.75
Philippines (the),PHL,2023-09-01,Clean,2.34
Philippines (the),PHL,2023-09-01,Fossil,7.41
Philippines (the),PHL,2023-09-01,Gas and Other Fossil,1.68
Philippines (the),PHL,2023-09-01,"Hydro, Bioenergy and Other Renewables",2.1
Philippines (the),PHL,2023-09-01,Renewables,2.34
Philippines (the),PHL,2023-09-01,Wind and Solar,0.24
Philippines (the),PHL,2023-09-01,Bioenergy,0.07
Philippines (the),PHL,2023-09-01,Coal,5.73
Philippines (the),PHL,2023-09-01,Gas,1.61
Philippines (the),PHL,2023-09-01,Hydro,1.16
Philippines (the),PHL,2023-09-01,Other Fossil,0.07
Philippines (the),PHL,2023-09-01,Other Renewables,0.87
Philippines (the),PHL,2023-09-01,Solar,0.18
Philippines (the),PHL,2023-09-01,Wind,0.06
Philippines (the),PHL,2023-09-01,Total Generation,9.75
Philippines (the),PHL,2023-09-01,Net Imports,0.0
Philippines (the),PHL,2023-10-01,Demand,9.6
Philippines (the),PHL,2023-10-01,Clean,2.18
Philippines (the),PHL,2023-10-01,Fossil,7.42
Philippines (the),PHL,2023-10-01,Gas and Other Fossil,1.65
Philippines (the),PHL,2023-10-01,"Hydro, Bioenergy and Other Renewables",1.91
Philippines (the),PHL,2023-10-01,Renewables,2.18
Philippines (the),PHL,2023-10-01,Wind and Solar,0.27
Philippines (the),PHL,2023-10-01,Bioenergy,0.1
Philippines (the),PHL,2023-10-01,Coal,5.77
Philippines (the),PHL,2023-10-01,Gas,1.55
Philippines (the),PHL,2023-10-01,Hydro,0.97
Philippines (the),PHL,2023-10-01,Other Fossil,0.1
Philippines (the),PHL,2023-10-01,Other Renewables,0.84
Philippines (the),PHL,2023-10-01,Solar,0.2
Philippines (the),PHL,2023-10-01,Wind,0.07
Philippines (the),PHL,2023-10-01,Total Generation,9.6
Philippines (the),PHL,2023-10-01,Net Imports,0.0
Philippines (the),PHL,2023-11-01,Demand,9.64
Philippines (the),PHL,2023-11-01,Clean,2.2
Philippines (the),PHL,2023-11-01,Fossil,7.44
Philippines (the),PHL,2023-11-01,Gas and Other Fossil,1.62
Philippines (the),PHL,2023-11-01,"Hydro, Bioenergy and Other Renewables",1.8
Philippines (the),PHL,2023-11-01,Renewables,2.2
Philippines (the),PHL,2023-11-01,Wind and Solar,0.4
Philippines (the),PHL,2023-11-01,Bioenergy,0.1
Philippines (the),PHL,2023-11-01,Coal,5.82
Philippines (the),PHL,2023-11-01,Gas,1.57
Philippines (the),PHL,2023-11-01,Hydro,0.87
Philippines (the),PHL,2023-11-01,Other Fossil,0.05
Philippines (the),PHL,2023-11-01,Other Renewables,0.83
Philippines (the),PHL,2023-11-01,Solar,0.22
Philippines (the),PHL,2023-11-01,Wind,0.18
Philippines (the),PHL,2023-11-01,Total Generation,9.64
Philippines (the),PHL,2023-11-01,Net Imports,0.0
Philippines (the),PHL,2023-12-01,Demand,9.19
Philippines (the),PHL,2023-12-01,Clean,2.04
Philippines (the),PHL,2023-12-01,Fossil,7.15
Philippines (the),PHL,2023-12-01,Gas and Other Fossil,1.57
Philippines (the),PHL,2023-12-01,"Hydro, Bioenergy and Other Renewables",1.65
Philippines (the),PHL,2023-12-01,Renewables,2.04
Philippines (the),PHL,2023-12-01,Wind and Solar,0.39
Philippines (the),PHL,2023-12-01,Bioenergy,0.11
Philippines (the),PHL,2023-12-01,Coal,5.58
Philippines (the),PHL,2023-12-01,Gas,1.52
Philippines (the),PHL,2023-12-01,Hydro,0.75
Philippines (the),PHL,2023-12-01,Other Fossil,0.05
Philippines (the),PHL,2023-12-01,Other Renewables,0.79
Philippines (the),PHL,2023-12-01,Solar,0.21
Philippines (the),PHL,2023-12-01,Wind,0.18
Philippines (the),PHL,2023-12-01,Total Generation,9.19
Philippines (the),PHL,2023-12-01,Net Imports,0.0
Philippines (the),PHL,2024-01-01,Demand,9.12
Philippines (the),PHL,2024-01-01,Clean,2.22
Philippines (the),PHL,2024-01-01,Fossil,6.9
Philippines (the),PHL,2024-01-01,Gas and Other Fossil,1.63
Philippines (the),PHL,2024-01-01,"Hydro, Bioenergy and Other Renewables",1.76
Philippines (the),PHL,2024-01-01,Renewables,2.22
Philippines (the),PHL,2024-01-01,Wind and Solar,0.46
Philippines (the),PHL,2024-01-01,Bioenergy,0.1
Philippines (the),PHL,2024-01-01,Coal,5.27
Philippines (the),PHL,2024-01-01,Gas,1.56
Philippines (the),PHL,2024-01-01,Hydro,0.81
Philippines (the),PHL,2024-01-01,Other Fossil,0.07
Philippines (the),PHL,2024-01-01,Other Renewables,0.85
Philippines (the),PHL,2024-01-01,Solar,0.25
Philippines (the),PHL,2024-01-01,Wind,0.21
Philippines (the),PHL,2024-01-01,Total Generation,9.12
Philippines (the),PHL,2024-01-01,Net Imports,0.0
Philippines (the),PHL,2024-02-01,Demand,9.26
Philippines (the),PHL,2024-02-01,Clean,2.29
Philippines (the),PHL,2024-02-01,Fossil,6.97
Philippines (the),PHL,2024-02-01,Gas and Other Fossil,1.39
Philippines (the),PHL,2024-02-01,"Hydro, Bioenergy and Other Renewables",1.83
Philippines (the),PHL,2024-02-01,Renewables,2.29
Philippines (the),PHL,2024-02-01,Wind and Solar,0.46
Philippines (the),PHL,2024-02-01,Bioenergy,0.1
Philippines (the),PHL,2024-02-01,Coal,5.58
Philippines (the),PHL,2024-02-01,Gas,1.35
Philippines (the),PHL,2024-02-01,Hydro,0.86
Philippines (the),PHL,2024-02-01,Other Fossil,0.04
Philippines (the),PHL,2024-02-01,Other Renewables,0.87
Philippines (the),PHL,2024-02-01,Solar,0.32
Philippines (the),PHL,2024-02-01,Wind,0.14
Philippines (the),PHL,2024-02-01,Total Generation,9.26
Philippines (the),PHL,2024-02-01,Net Imports,0.0
Philippines (the),PHL,2024-03-01,Demand,9.18
Philippines (the),PHL,2024-03-01,Clean,2.01
Philippines (the),PHL,2024-03-01,Fossil,7.17
Philippines (the),PHL,2024-03-01,Gas and Other Fossil,1.3
Philippines (the),PHL,2024-03-01,"Hydro, Bioenergy and Other Renewables",1.56
Philippines (the),PHL,2024-03-01,Renewables,2.01
Philippines (the),PHL,2024-03-01,Wind and Solar,0.45
Philippines (the),PHL,2024-03-01,Bioenergy,0.09
Philippines (the),PHL,2024-03-01,Coal,5.87
Philippines (the),PHL,2024-03-01,Gas,1.23
Philippines (the),PHL,2024-03-01,Hydro,0.65
Philippines (the),PHL,2024-03-01,Other Fossil,0.07
Philippines (the),PHL,2024-03-01,Other Renewables,0.82
Philippines (the),PHL,2024-03-01,Solar,0.31
Philippines (the),PHL,2024-03-01,Wind,0.14
Philippines (the),PHL,2024-03-01,Total Generation,9.18
Philippines (the),PHL,2024-03-01,Net Imports,0.0
Philippines (the),PHL,2024-04-01,Demand,10.67
Philippines (the),PHL,2024-04-01,Clean,1.92
Philippines (the),PHL,2024-04-01,Fossil,8.75
Philippines (the),PHL,2024-04-01,Gas and Other Fossil,1.88
Philippines (the),PHL,2024-04-01,"Hydro, Bioenergy and Other Renewables",1.5
Philippines (the),PHL,2024-04-01,Renewables,1.92
Philippines (the),PHL,2024-04-01,Wind and Solar,0.42
Philippines (the),PHL,2024-04-01,Bioenergy,0.1
Philippines (the),PHL,2024-04-01,Coal,6.87
Philippines (the),PHL,2024-04-01,Gas,1.73
Philippines (the),PHL,2024-04-01,Hydro,0.55
Philippines (the),PHL,2024-04-01,Other Fossil,0.15
Philippines (the),PHL,2024-04-01,Other Renewables,0.85
Philippines (the),PHL,2024-04-01,Solar,0.36
Philippines (the),PHL,2024-04-01,Wind,0.06
Philippines (the),PHL,2024-04-01,Total Generation,10.67
Philippines (the),PHL,2024-04-01,Net Imports,0.0
Philippines (the),PHL,2024-05-01,Demand,11.26
Philippines (the),PHL,2024-05-01,Clean,1.84
Philippines (the),PHL,2024-05-01,Fossil,9.42
Philippines (the),PHL,2024-05-01,Gas and Other Fossil,2.2
Philippines (the),PHL,2024-05-01,"Hydro, Bioenergy and Other Renewables",1.4
Philippines (the),PHL,2024-05-01,Renewables,1.84
Philippines (the),PHL,2024-05-01,Wind and Solar,0.44
Philippines (the),PHL,2024-05-01,Bioenergy,0.1
Philippines (the),PHL,2024-05-01,Coal,7.22
Philippines (the),PHL,2024-05-01,Gas,2.01
Philippines (the),PHL,2024-05-01,Hydro,0.46
Philippines (the),PHL,2024-05-01,Other Fossil,0.19
Philippines (the),PHL,2024-05-01,Other Renewables,0.84
Philippines (the),PHL,2024-05-01,Solar,0.36
Philippines (the),PHL,2024-05-01,Wind,0.08
Philippines (the),PHL,2024-05-01,Total Generation,11.26
Philippines (the),PHL,2024-05-01,Net Imports,0.0
Philippines (the),PHL,2024-06-01,Demand,10.94
Philippines (the),PHL,2024-06-01,Clean,1.99
Philippines (the),PHL,2024-06-01,Fossil,8.95
Philippines (the),PHL,2024-06-01,Gas and Other Fossil,1.84
Philippines (the),PHL,2024-06-01,"Hydro, Bioenergy and Other Renewables",1.64
Philippines (the),PHL,2024-06-01,Renewables,1.99
Philippines (the),PHL,2024-06-01,Wind and Solar,0.35
Philippines (the),PHL,2024-06-01,Bioenergy,0.06
Philippines (the),PHL,2024-06-01,Coal,7.11
Philippines (the),PHL,2024-06-01,Gas,1.7
Philippines (the),PHL,2024-06-01,Hydro,0.7
Philippines (the),PHL,2024-06-01,Other Fossil,0.14
Philippines (the),PHL,2024-06-01,Other Renewables,0.88
Philippines (the),PHL,2024-06-01,Solar,0.32
Philippines (the),PHL,2024-06-01,Wind,0.03
Philippines (the),PHL,2024-06-01,Total Generation,10.94
Philippines (the),PHL,2024-06-01,Net Imports,0.0
Philippines (the),PHL,2024-07-01,Demand,10.06
Philippines (the),PHL,2024-07-01,Clean,1.98
Philippines (the),PHL,2024-07-01,Fossil,8.08
Philippines (the),PHL,2024-07-01,Gas and Other Fossil,1.73
Philippines (the),PHL,2024-07-01,"Hydro, Bioenergy and Other Renewables",1.64
Philippines (the),PHL,2024-07-01,Renewables,1.98
Philippines (the),PHL,2024-07-01,Wind and Solar,0.34
Philippines (the),PHL,2024-07-01,Bioenergy,0.06
Philippines (the),PHL,2024-07-01,Coal,6.35
Philippines (the),PHL,2024-07-01,Gas,1.63
Philippines (the),PHL,2024-07-01,Hydro,0.76
Philippines (the),PHL,2024-07-01,Other Fossil,0.1
Philippines (the),PHL,2024-07-01,Other Renewables,0.82
Philippines (the),PHL,2024-07-01,Solar,0.28
Philippines (the),PHL,2024-07-01,Wind,0.06
Philippines (the),PHL,2024-07-01,Total Generation,10.06
Philippines (the),PHL,2024-07-01,Net Imports,0.0
Philippines (the),PHL,2024-08-01,Demand,10.56
Philippines (the),PHL,2024-08-01,Clean,2.37
Philippines (the),PHL,2024-08-01,Fossil,8.19
Philippines (the),PHL,2024-08-01,Gas and Other Fossil,1.61
Philippines (the),PHL,2024-08-01,"Hydro, Bioenergy and Other Renewables",2.0
Philippines (the),PHL,2024-08-01,Renewables,2.37
Philippines (the),PHL,2024-08-01,Wind and Solar,0.37
Philippines (the),PHL,2024-08-01,Bioenergy,0.07
Philippines (the),PHL,2024-08-01,Coal,6.58
Philippines (the),PHL,2024-08-01,Gas,1.54
Philippines (the),PHL,2024-08-01,Hydro,1.11
Philippines (the),PHL,2024-08-01,Other Fossil,0.07
Philippines (the),PHL,2024-08-01,Other Renewables,0.82
Philippines (the),PHL,2024-08-01,Solar,0.32
Philippines (the),PHL,2024-08-01,Wind,0.05
Philippines (the),PHL,2024-08-01,Total Generation,10.56
Philippines (the),PHL,2024-08-01,Net Imports,0.0
Philippines (the),PHL,2024-09-01,Demand,10.22
Philippines (the),PHL,2024-09-01,Clean,2.49
Philippines (the),PHL,2024-09-01,Fossil,7.73
Philippines (the),PHL,2024-09-01,Gas and Other Fossil,1.42
Philippines (the),PHL,2024-09-01,"Hydro, Bioenergy and Other Renewables",2.18
Philippines (the),PHL,2024-09-01,Renewables,2.49
Philippines (the),PHL,2024-09-01,Wind and Solar,0.31
Philippines (the),PHL,2024-09-01,Bioenergy,0.07
Philippines (the),PHL,2024-09-01,Coal,6.31
Philippines (the),PHL,2024-09-01,Gas,1.37
Philippines (the),PHL,2024-09-01,Hydro,1.28
Philippines (the),PHL,2024-09-01,Other Fossil,0.05
Philippines (the),PHL,2024-09-01,Other Renewables,0.83
