entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature
France,FRA,2019-03-01,Hydro,0.11,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-03-01,Nuclear,0.18,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-03-01,Other Fossil,0.21,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-03-01,Solar,0.05,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-03-01,Wind,0.05,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-03-01,Total emissions,2.11,1.383876884,5.410342986,77.85146115,9.922856381
France,FRA,2019-04-01,Demand,37.55,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Clean,94.5,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Fossil,5.51,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas and Other Fossil,5.46,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,"Hydro, Bioenergy and Other Renewables",10.7,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Renewables,18.73,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind and Solar,8.03,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Clean,39.46,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Fossil,2.3,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas and Other Fossil,2.28,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,"Hydro, Bioenergy and Other Renewables",4.47,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Renewables,7.82,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind and Solar,3.35,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Bioenergy,0.57,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Coal,0.05,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas,4.91,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Hydro,10.13,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Nuclear,75.77,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Other Fossil,0.55,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Solar,2.59,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind,5.44,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Bioenergy,0.24,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Coal,0.02,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas,2.05,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Hydro,4.23,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Nuclear,31.64,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Other Fossil,0.23,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Solar,1.08,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind,2.27,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Total Generation,41.76,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Net Imports,-4.21,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Day-ahead electricity price,38.1,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Clean,0.4,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Fossil,1.13,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas and Other Fossil,1.11,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,"Hydro, Bioenergy and Other Renewables",0.16,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Renewables,0.24,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind and Solar,0.08,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,CO2 intensity,36.64,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Bioenergy,0.06,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Coal,0.02,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Gas,0.95,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Hydro,0.1,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Nuclear,0.16,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Other Fossil,0.16,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Solar,0.05,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Wind,0.03,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-04-01,Total emissions,1.53,2.391123135,6.025305956,77.04378954,11.48096259
France,FRA,2019-05-01,Demand,35.06,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Clean,94.95,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Fossil,5.04,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas and Other Fossil,5.02,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,"Hydro, Bioenergy and Other Renewables",12.45,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Renewables,20.66,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind and Solar,8.21,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Clean,40.33,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Fossil,2.14,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas and Other Fossil,2.13,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,"Hydro, Bioenergy and Other Renewables",5.29,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Renewables,8.78,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind and Solar,3.49,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Bioenergy,0.54,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Coal,0.02,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas,4.45,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Hydro,11.91,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Nuclear,74.29,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Other Fossil,0.57,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Solar,3.01,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind,5.2,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Bioenergy,0.23,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Coal,0.01,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas,1.89,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Hydro,5.06,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Nuclear,31.55,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Other Fossil,0.24,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Solar,1.28,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind,2.21,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Total Generation,42.47,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Net Imports,-7.41,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Day-ahead electricity price,37.2,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Clean,0.42,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Fossil,1.05,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas and Other Fossil,1.04,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,"Hydro, Bioenergy and Other Renewables",0.17,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Renewables,0.26,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind and Solar,0.09,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,CO2 intensity,34.61,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Bioenergy,0.05,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Coal,0.01,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Gas,0.87,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Hydro,0.12,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Nuclear,0.16,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Other Fossil,0.17,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Solar,0.06,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Wind,0.03,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-05-01,Total emissions,1.47,2.936396084,6.320839966,77.13732879,13.53381405
France,FRA,2019-06-01,Demand,32.09,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Clean,95.02,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Fossil,4.98,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas and Other Fossil,4.95,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,"Hydro, Bioenergy and Other Renewables",14.12,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Renewables,22.39,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind and Solar,8.27,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Clean,37.21,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Fossil,1.95,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas and Other Fossil,1.94,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,"Hydro, Bioenergy and Other Renewables",5.53,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Renewables,8.77,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind and Solar,3.24,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Bioenergy,0.66,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Coal,0.03,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas,4.34,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Hydro,13.46,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Nuclear,72.63,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Other Fossil,0.61,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Solar,3.47,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind,4.8,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Bioenergy,0.26,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Coal,0.01,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas,1.7,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Hydro,5.27,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Nuclear,28.44,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Other Fossil,0.24,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Solar,1.36,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind,1.88,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Total Generation,39.16,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Net Imports,-7.07,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Day-ahead electricity price,29.24,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Clean,0.43,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Fossil,0.97,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas and Other Fossil,0.96,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,"Hydro, Bioenergy and Other Renewables",0.19,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Renewables,0.28,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind and Solar,0.09,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,CO2 intensity,35.75,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Bioenergy,0.06,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Coal,0.01,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Gas,0.79,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Hydro,0.13,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Nuclear,0.15,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Other Fossil,0.17,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Solar,0.07,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Wind,0.02,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-06-01,Total emissions,1.4,2.829045613,6.421464107,71.6932894,19.53733876
France,FRA,2019-07-01,Demand,34.15,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Clean,92.31,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Fossil,7.7,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas and Other Fossil,7.52,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,"Hydro, Bioenergy and Other Renewables",10.63,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Renewables,18.9,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind and Solar,8.27,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Clean,36.59,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Fossil,3.05,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas and Other Fossil,2.98,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,"Hydro, Bioenergy and Other Renewables",4.21,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Renewables,7.49,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind and Solar,3.28,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Bioenergy,0.61,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Coal,0.18,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas,6.84,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Hydro,10.02,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Nuclear,73.41,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Other Fossil,0.68,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Solar,3.88,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind,4.39,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Bioenergy,0.24,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Coal,0.07,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas,2.71,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Hydro,3.97,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Nuclear,29.1,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Other Fossil,0.27,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Solar,1.54,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind,1.74,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Total Generation,39.64,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Net Imports,-5.49,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Day-ahead electricity price,37.69,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Clean,0.4,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Fossil,1.51,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas and Other Fossil,1.44,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,"Hydro, Bioenergy and Other Renewables",0.16,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Renewables,0.25,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind and Solar,0.09,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,CO2 intensity,48.18,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Bioenergy,0.06,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Coal,0.07,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Gas,1.25,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Hydro,0.1,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Nuclear,0.15,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Other Fossil,0.19,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Solar,0.07,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Wind,0.02,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-07-01,Total emissions,1.91,1.638488368,6.236566351,62.38269038,22.2739999
France,FRA,2019-08-01,Demand,31.12,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Clean,93.78,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Fossil,6.21,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas and Other Fossil,6.13,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,"Hydro, Bioenergy and Other Renewables",10.18,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Renewables,18.46,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind and Solar,8.28,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Clean,34.43,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Fossil,2.28,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas and Other Fossil,2.25,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,"Hydro, Bioenergy and Other Renewables",3.74,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Renewables,6.78,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind and Solar,3.04,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Bioenergy,0.95,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Coal,0.08,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas,5.42,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Hydro,9.23,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Nuclear,75.32,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Other Fossil,0.71,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Solar,3.73,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind,4.55,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Bioenergy,0.35,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Coal,0.03,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas,1.99,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Hydro,3.39,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Nuclear,27.65,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Other Fossil,0.26,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Solar,1.37,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind,1.67,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Total Generation,36.71,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Net Imports,-5.59,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Day-ahead electricity price,33.36,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Clean,0.39,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Fossil,1.13,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas and Other Fossil,1.1,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,"Hydro, Bioenergy and Other Renewables",0.16,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Renewables,0.25,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind and Solar,0.09,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,CO2 intensity,41.41,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Bioenergy,0.08,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Coal,0.03,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Gas,0.92,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Hydro,0.08,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Nuclear,0.14,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Other Fossil,0.18,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Solar,0.07,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Wind,0.02,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-08-01,Total emissions,1.52,1.618141329,5.912990259,64.6421451,21.37048216
France,FRA,2019-09-01,Demand,31.79,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Clean,91.85,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Fossil,8.16,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas and Other Fossil,8.08,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,"Hydro, Bioenergy and Other Renewables",7.19,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Renewables,17.18,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Wind and Solar,9.99,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Clean,33.75,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Fossil,3.0,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas and Other Fossil,2.97,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,"Hydro, Bioenergy and Other Renewables",2.64,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Renewables,6.31,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Wind and Solar,3.67,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Bioenergy,0.71,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Coal,0.08,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas,7.4,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Hydro,6.48,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Nuclear,74.67,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Other Fossil,0.68,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Solar,3.02,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Wind,6.97,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Bioenergy,0.26,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Coal,0.03,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas,2.72,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Hydro,2.38,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Nuclear,27.44,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Other Fossil,0.25,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Solar,1.11,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Wind,2.56,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Total Generation,36.75,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Net Imports,-4.96,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Day-ahead electricity price,35.55,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Clean,0.34,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Fossil,1.47,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas and Other Fossil,1.44,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,"Hydro, Bioenergy and Other Renewables",0.12,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Renewables,0.2,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Wind and Solar,0.08,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,CO2 intensity,49.25,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Bioenergy,0.06,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Coal,0.03,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Gas,1.26,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Hydro,0.06,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Nuclear,0.14,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Other Fossil,0.18,1.351291856,5.327086485,65.74199461,18.25951287
France,FRA,2019-09-01,Solar,0.05,1.351291856,5.327086485,65.74199461,18.25951287
