entity,date,series,is_aggregate_series,generation_TWh,IPI_Value,CPI_Value,GDP_VND_Trillion,Oil_Price,FDI_Disbursed_Monthly(bilionUSD),FDI_Registered_Monthly(bilionUSD),gas_price,castlecoal_price,castlecoal_vol,humidity,precipitation,solar,temperature
Viet Nam,2019-01-01,Coal,False,9.63,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Gas,False,4.12,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Hydro,False,3.39,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Other fossil,False,0.0,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Solar,False,0.0,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Total generation,True,17.87,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-01-01,Wind,False,0.73,134.05,100.1,7700.0,59.27,1.55,1.907,65.28,99.0,1.14K,78.63440860215053,107.36666666666666,401.01666666666665,22.087096774193544
Viet Nam,2019-02-01,Coal,False,9.9,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Gas,False,3.64,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Hydro,False,5.33,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Other fossil,False,0.02,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Solar,False,0.0,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Total generation,True,18.89,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-02-01,Wind,False,0.0,108.37,100.8,7700.0,64.13,1.03,6.564,51.16,96.05,0.88K,78.1904761904762,30.7,466.3366666666666,24.68095238095238
Viet Nam,2019-03-01,Coal,False,8.43,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Gas,False,3.49,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Hydro,False,4.11,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Other fossil,False,0.0,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Solar,False,0.08,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Total generation,True,16.11,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-03-01,Wind,False,0.0,134.77,99.79,7700.0,66.41,1.54,2.334,61.92,92.75,0.55K,78.40860215053765,33.86666666666666,522.16,25.594623655913978
Viet Nam,2019-04-01,Coal,False,10.6,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Gas,False,3.88,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Hydro,False,5.44,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Other fossil,False,0.0,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Solar,False,0.08,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Total generation,True,20.0,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-04-01,Wind,False,0.0,134.56,100.31,7700.0,71.2,1.58,3.786,55.59,87.3,0.68K,78.15555555555557,109.03333333333336,570.5266666666666,28.31555555555555
Viet Nam,2019-05-01,Coal,False,11.18,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Gas,False,3.84,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Hydro,False,5.47,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Other fossil,False,0.17,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Solar,False,0.2,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Total generation,True,20.86,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-05-01,Wind,False,0.0,138.69,100.49,7700.0,70.53,1.6,2.146,58.06,83.4,0.14K,80.45161290322581,194.63333333333333,585.6966666666666,28.58924731182796
Viet Nam,2019-06-01,Coal,False,10.4,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Gas,False,3.84,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Hydro,False,6.12,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Other fossil,False,0.58,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Solar,False,0.52,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Total generation,True,21.46,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-06-01,Wind,False,0.0,134.1,99.91,7700.0,63.3,1.8,1.732,47.97,70.9,0.43K,78.81111111111112,141.13333333333333,589.5933333333334,29.701111111111107
Viet Nam,2019-07-01,Coal,False,10.47,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Gas,False,3.65,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Hydro,False,6.9,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Other fossil,False,0.0,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Solar,False,0.64,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Total generation,True,21.66,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-07-01,Wind,False,0.0,141.57,100.18,7700.0,64.0,1.45,1.75,49.69,69.45,1.08K,80.26881720430107,225.0333333333333,578.4433333333333,29.026881720430108
Viet Nam,2019-08-01,Coal,False,8.99,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Gas,False,3.35,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Hydro,False,7.97,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Other fossil,False,0.01,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Solar,False,0.65,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Total generation,True,20.97,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-08-01,Wind,False,0.0,149.27,100.28,7700.0,59.25,1.41,2.409,48.86,65.75,0.13K,82.94623655913979,363.8,547.3066666666666,28.346236559139783
Viet Nam,2019-09-01,Coal,False,8.46,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Gas,False,3.04,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Hydro,False,7.25,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Other fossil,False,0.0,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Solar,False,0.61,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Total generation,True,19.36,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-09-01,Wind,False,0.0,148.62,100.32,7700.0,62.33,2.26,3.536,51.18,70.05,0.78K,83.21111111111111,272.6333333333334,538.0666666666667,27.21
Viet Nam,2019-10-01,Coal,False,9.5,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Gas,False,3.33,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Hydro,False,6.24,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Other fossil,False,0.39,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Solar,False,0.45,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Total generation,True,19.96,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-10-01,Wind,False,0.05,152.9,100.59,7700.0,59.37,1.99,2.951,53.62,66.9,0.72K,83.70967741935483,193.5666666666667,521.8533333333334,26.20215053763441
Viet Nam,2019-11-01,Coal,False,11.03,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Gas,False,4.31,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Hydro,False,6.8,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Other fossil,False,0.0,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Solar,False,0.0,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Total generation,True,22.81,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-11-01,Wind,False,0.67,146.74,100.96,7700.0,62.74,1.41,2.68,50.19,67.85,0.18K,80.41111111111111,129.4333333333333,437.2166666666667,24.377777777777776
Viet Nam,2019-12-01,Coal,False,9.9,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Gas,False,3.64,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Hydro,False,6.99,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Other fossil,False,0.13,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Solar,False,0.37,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Total generation,True,21.03,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2019-12-01,Wind,False,0.0,147.4,101.4,7700.0,65.85,2.76,6.224,46.71,67.7,0.33K,73.27956989247313,44.633333333333326,435.41,22.591397849462368
Viet Nam,2020-01-01,Coal,False,11.05,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Gas,False,3.57,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Hydro,False,2.08,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Other fossil,False,0.55,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Solar,False,0.74,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Total generation,True,18.2,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-01-01,Wind,False,0.21,123.31,101.23,8044.4,63.6,1.6,5.33,42.39,68.5,0.83K,76.3763440860215,73.53333333333335,434.76666666666665,23.223655913978494
Viet Nam,2020-02-01,Coal,False,10.23,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Gas,False,3.01,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Hydro,False,3.9,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Other fossil,False,0.08,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Solar,False,0.79,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Total generation,True,18.12,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-02-01,Wind,False,0.11,128.9,99.83,8044.4,55.0,0.85,1.139,36.35,67.4,0.52K,74.6896551724138,57.46666666666667,458.0133333333333,23.28850574712644
Viet Nam,2020-03-01,Coal,False,12.64,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Gas,False,2.87,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Hydro,False,2.95,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Other fossil,False,0.39,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Solar,False,0.78,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Total generation,True,19.76,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-03-01,Wind,False,0.13,137.63,99.28,8044.4,32.98,1.4,2.083,39.35,67.85,1.07K,79.3225806451613,70.96666666666668,530.5866666666667,25.72688172043011
Viet Nam,2020-04-01,Coal,False,11.42,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Gas,False,3.16,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Hydro,False,2.67,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Other fossil,False,0.0,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Solar,False,0.82,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Total generation,True,18.18,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-04-01,Wind,False,0.11,116.48,98.46,8044.4,23.34,1.3,3.781,36.52,52.35,0.90K,80.83333333333333,124.76666666666668,517.5733333333334,25.563333333333333
Viet Nam,2020-05-01,Coal,False,12.76,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Gas,False,3.33,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Hydro,False,4.12,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Other fossil,False,0.01,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Solar,False,0.83,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Total generation,True,21.12,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-05-01,Wind,False,0.07,130.64,99.97,8044.4,31.02,1.55,1.553,34.97,52.0,0.26K,79.89247311827957,105.76666666666664,646.6433333333333,29.16021505376344
Viet Nam,2020-06-01,Coal,False,11.68,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Gas,False,3.29,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Hydro,False,5.83,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Other fossil,False,0.0,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Solar,False,0.75,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Total generation,True,21.62,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-06-01,Wind,False,0.07,140.09,100.66,8044.4,39.93,1.95,1.784,35.9,52.15,0.59K,78.77777777777777,171.0666666666667,608.0733333333334,29.450000000000003
Viet Nam,2020-07-01,Coal,False,11.1,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Gas,False,3.16,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Hydro,False,7.67,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Other fossil,False,0.0,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Solar,False,0.85,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Total generation,True,22.85,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-07-01,Wind,False,0.07,147.27,100.4,8044.4,42.81,1.47,3.147,38.69,51.95,0.46K,79.11827956989248,154.13333333333333,633.69,29.253763440860222
Viet Nam,2020-08-01,Coal,False,8.0,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Gas,False,2.56,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Hydro,False,9.81,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Other fossil,False,0.01,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Solar,False,0.83,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Total generation,True,21.32,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-08-01,Wind,False,0.11,152.36,100.07,8044.4,44.26,1.23,0.721,48.35,51.95,0.16K,84.76344086021506,306.03333333333336,544.7966666666667,28.03010752688172
Viet Nam,2020-09-01,Coal,False,8.42,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Gas,False,2.46,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Hydro,False,9.35,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Other fossil,False,0.0,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Solar,False,0.84,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Total generation,True,21.12,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-09-01,Wind,False,0.05,157.33,100.12,8044.4,41.09,2.41,1.67,40.37,58.6,0.50K,84.66666666666667,363.9333333333334,516.8766666666667,27.852222222222224
Viet Nam,2020-10-01,Coal,False,6.45,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
