entity,entity_code,is_aggregate_entity,date,series,is_aggregate_series,generation_twh,generation_share_pct,generation_kwh_per_capita,generation_ytd_twh,generation_ytd_share_pct,generation_ytd_kwh_per_capita,IPI_Value,CPI_Value,Year,GDP_VND_Trillion,Oil_Price,Oil_Change_Percent
Viet Nam,VNM,False,2019-01-01,Coal,False,9.63,53.89,99.1,9.63,53.89,99.1,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Gas,False,4.12,23.06,42.4,4.12,23.06,42.4,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Hydro,False,3.39,18.97,34.89,3.39,18.97,34.89,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Other fossil,False,0.0,0.0,0.0,0.0,0.0,0.0,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Solar,False,0.0,0.0,0.0,0.0,0.0,0.0,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Total generation,True,17.87,100.0,183.9,17.87,100.0,183.9,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-01-01,Wind,False,0.73,4.09,7.51,0.73,4.09,7.51,134.05,100.1,2019,7700.0,60.84,12.62
Viet Nam,VNM,False,2019-02-01,Coal,False,9.9,52.41,101.88,19.53,53.13,200.98,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Gas,False,3.64,19.27,37.46,7.76,21.11,79.86,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Hydro,False,5.33,28.22,54.85,8.72,23.72,89.74,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Other fossil,False,0.02,0.11,0.21,0.02,0.05,0.21,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Solar,False,0.0,0.0,0.0,0.0,0.0,0.0,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Total generation,True,18.89,100.0,194.39,36.76,100.0,378.29,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-02-01,Wind,False,0.0,0.0,0.0,0.73,1.99,7.51,108.37,100.8,2019,7700.0,66.31,8.99
Viet Nam,VNM,False,2019-03-01,Coal,False,8.43,52.33,86.75,27.96,52.88,287.73,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Gas,False,3.49,21.66,35.92,11.25,21.28,115.77,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Hydro,False,4.11,25.51,42.3,12.83,24.27,132.03,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Other fossil,False,0.0,0.0,0.0,0.02,0.04,0.21,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Solar,False,0.08,0.5,0.82,0.08,0.15,0.82,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Total generation,True,16.11,100.0,165.79,52.87,100.0,544.08,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-03-01,Wind,False,0.0,0.0,0.0,0.73,1.38,7.51,134.77,99.79,2019,7700.0,67.58,1.92
Viet Nam,VNM,False,2019-04-01,Coal,False,10.6,53.0,109.08,38.56,52.92,396.81,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Gas,False,3.88,19.4,39.93,15.13,20.76,155.7,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Hydro,False,5.44,27.2,55.98,18.27,25.07,188.01,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Other fossil,False,0.0,0.0,0.0,0.02,0.03,0.21,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Solar,False,0.08,0.4,0.82,0.16,0.22,1.65,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Total generation,True,20.0,100.0,205.82,72.87,100.0,749.89,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-04-01,Wind,False,0.0,0.0,0.0,0.73,1.0,7.51,134.56,100.31,2019,7700.0,72.06,6.63
Viet Nam,VNM,False,2019-05-01,Coal,False,11.18,53.6,115.05,49.74,53.07,511.87,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Gas,False,3.84,18.41,39.52,18.97,20.24,195.22,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Hydro,False,5.47,26.22,56.29,23.74,25.33,244.3,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Other fossil,False,0.17,0.81,1.75,0.19,0.2,1.96,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Solar,False,0.2,0.96,2.06,0.36,0.38,3.7,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Total generation,True,20.86,100.0,214.67,93.73,100.0,964.56,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-05-01,Wind,False,0.0,0.0,0.0,0.73,0.78,7.51,138.69,100.49,2019,7700.0,61.99,-13.97
Viet Nam,VNM,False,2019-06-01,Coal,False,10.4,48.46,107.02,60.14,52.21,618.89,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Gas,False,3.84,17.89,39.52,22.81,19.8,234.73,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Hydro,False,6.12,28.52,62.98,29.86,25.92,307.28,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Other fossil,False,0.58,2.7,5.97,0.77,0.67,7.92,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Solar,False,0.52,2.42,5.35,0.88,0.76,9.06,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Total generation,True,21.46,100.0,220.84,115.19,100.0,1185.4,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-06-01,Wind,False,0.0,0.0,0.0,0.73,0.63,7.51,134.1,99.91,2019,7700.0,64.74,4.44
Viet Nam,VNM,False,2019-07-01,Coal,False,10.47,48.34,107.75,70.61,51.6,726.64,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Gas,False,3.65,16.85,37.56,26.46,19.34,272.3,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Hydro,False,6.9,31.86,71.01,36.76,26.86,378.29,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Other fossil,False,0.0,0.0,0.0,0.77,0.56,7.92,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Solar,False,0.64,2.95,6.59,1.52,1.11,15.64,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Total generation,True,21.66,100.0,222.9,136.85,100.0,1408.3,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-07-01,Wind,False,0.0,0.0,0.0,0.73,0.53,7.51,141.57,100.18,2019,7700.0,65.05,0.48
Viet Nam,VNM,False,2019-08-01,Coal,False,8.99,42.87,92.51,79.6,50.44,819.15,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Gas,False,3.35,15.98,34.47,29.81,18.89,306.77,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Hydro,False,7.97,38.01,82.02,44.73,28.34,460.31,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Other fossil,False,0.01,0.05,0.1,0.78,0.49,8.03,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Solar,False,0.65,3.1,6.69,2.17,1.37,22.33,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Total generation,True,20.97,100.0,215.8,157.82,100.0,1624.1,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-08-01,Wind,False,0.0,0.0,0.0,0.73,0.46,7.51,149.27,100.28,2019,7700.0,59.25,-8.92
Viet Nam,VNM,False,2019-09-01,Coal,False,8.46,43.7,87.06,88.06,49.7,906.21,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Gas,False,3.04,15.7,31.28,32.85,18.54,338.05,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Hydro,False,7.25,37.45,74.61,51.98,29.34,534.92,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Other fossil,False,0.0,0.0,0.0,0.78,0.44,8.03,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Solar,False,0.61,3.15,6.28,2.78,1.57,28.61,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Total generation,True,19.36,100.0,199.23,177.18,100.0,1823.33,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-09-01,Wind,False,0.0,0.0,0.0,0.73,0.41,7.51,148.62,100.32,2019,7700.0,59.25,0.0
Viet Nam,VNM,False,2019-10-01,Coal,False,9.5,47.6,97.76,97.56,49.49,1003.97,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Gas,False,3.33,16.68,34.27,36.18,18.35,372.32,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Hydro,False,6.24,31.26,64.21,58.22,29.53,599.13,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Other fossil,False,0.39,1.95,4.01,1.17,0.59,12.04,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Solar,False,0.45,2.25,4.63,3.23,1.64,33.24,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Total generation,True,19.96,100.0,205.41,197.14,100.0,2028.74,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-10-01,Wind,False,0.05,0.25,0.51,0.78,0.4,8.03,152.9,100.59,2019,7700.0,59.62,0.62
Viet Nam,VNM,False,2019-11-01,Coal,False,11.03,48.36,113.51,108.59,49.37,1117.48,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Gas,False,4.31,18.9,44.35,40.49,18.41,416.68,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Hydro,False,6.8,29.81,69.98,65.02,29.56,669.11,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Other fossil,False,0.0,0.0,0.0,1.17,0.53,12.04,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Solar,False,0.0,0.0,0.0,3.23,1.47,33.24,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Total generation,True,22.81,100.0,234.73,219.95,100.0,2263.47,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-11-01,Wind,False,0.67,2.94,6.89,1.45,0.66,14.92,146.74,100.96,2019,7700.0,60.49,1.46
Viet Nam,VNM,False,2019-12-01,Coal,False,9.9,47.08,101.88,118.49,49.17,1219.36,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Gas,False,3.64,17.31,37.46,44.13,18.31,454.13,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Hydro,False,6.99,33.24,71.93,72.01,29.88,741.04,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Other fossil,False,0.13,0.62,1.34,1.3,0.54,13.38,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Solar,False,0.37,1.76,3.81,3.6,1.49,37.05,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Total generation,True,21.03,100.0,216.42,240.98,100.0,2479.89,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2019-12-01,Wind,False,0.0,0.0,0.0,1.45,0.6,14.92,147.4,101.4,2019,7700.0,65.29,7.94
Viet Nam,VNM,False,2020-01-01,Coal,False,11.05,60.71,112.66,11.05,60.71,112.66,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Gas,False,3.57,19.62,36.4,3.57,19.62,36.4,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Hydro,False,2.08,11.43,21.21,2.08,11.43,21.21,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Other fossil,False,0.55,3.02,5.61,0.55,3.02,5.61,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Solar,False,0.74,4.07,7.54,0.74,4.07,7.54,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Total generation,True,18.2,100.0,185.56,18.2,100.0,185.56,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-01-01,Wind,False,0.21,1.15,2.14,0.21,1.15,2.14,123.31,101.23,2020,8044.4,56.62,-13.28
Viet Nam,VNM,False,2020-02-01,Coal,False,10.23,56.46,104.3,21.28,58.59,216.97,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Gas,False,3.01,16.61,30.69,6.58,18.12,67.09,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Hydro,False,3.9,21.52,39.76,5.98,16.46,60.97,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Other fossil,False,0.08,0.44,0.82,0.63,1.73,6.42,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Solar,False,0.79,4.36,8.05,1.53,4.21,15.6,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Total generation,True,18.12,100.0,184.75,36.32,100.0,370.31,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-02-01,Wind,False,0.11,0.61,1.12,0.32,0.88,3.26,128.9,99.83,2020,8044.4,49.67,-12.27
Viet Nam,VNM,False,2020-03-01,Coal,False,12.64,63.97,128.88,33.92,60.49,345.84,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Gas,False,2.87,14.52,29.26,9.45,16.85,96.35,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Hydro,False,2.95,14.93,30.08,8.93,15.92,91.05,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Other fossil,False,0.39,1.97,3.98,1.02,1.82,10.4,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Solar,False,0.78,3.95,7.95,2.31,4.12,23.55,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Total generation,True,19.76,100.0,201.47,56.08,100.0,571.78,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-03-01,Wind,False,0.13,0.66,1.33,0.45,0.8,4.59,137.63,99.28,2020,8044.4,26.35,-46.95
Viet Nam,VNM,False,2020-04-01,Coal,False,11.42,62.82,116.44,45.34,61.06,462.28,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Gas,False,3.16,17.38,32.22,12.61,16.98,128.57,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Hydro,False,2.67,14.69,27.22,11.6,15.62,118.27,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Other fossil,False,0.0,0.0,0.0,1.02,1.37,10.4,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Solar,False,0.82,4.51,8.36,3.13,4.21,31.91,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Total generation,True,18.18,100.0,185.36,74.26,100.0,757.14,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-04-01,Wind,False,0.11,0.61,1.12,0.56,0.75,5.71,116.48,98.46,2020,8044.4,26.48,0.49
Viet Nam,VNM,False,2020-05-01,Coal,False,12.76,60.42,130.1,58.1,60.91,592.38,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Gas,False,3.33,15.77,33.95,15.94,16.71,162.52,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Hydro,False,4.12,19.51,42.01,15.72,16.48,160.28,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Other fossil,False,0.01,0.05,0.1,1.03,1.08,10.5,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Solar,False,0.83,3.93,8.46,3.96,4.15,40.38,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Total generation,True,21.12,100.0,215.34,95.38,100.0,972.48,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-05-01,Wind,False,0.07,0.33,0.71,0.63,0.66,6.42,130.64,99.97,2020,8044.4,37.84,42.9
Viet Nam,VNM,False,2020-06-01,Coal,False,11.68,54.02,119.09,69.78,59.64,711.47,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Gas,False,3.29,15.22,33.54,19.23,16.44,196.07,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Hydro,False,5.83,26.97,59.44,21.55,18.42,219.72,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Other fossil,False,0.0,0.0,0.0,1.03,0.88,10.5,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Solar,False,0.75,3.47,7.65,4.71,4.03,48.02,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Total generation,True,21.62,100.0,220.43,117.0,100.0,1192.91,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-06-01,Wind,False,0.07,0.32,0.71,0.7,0.6,7.14,140.09,100.66,2020,8044.4,41.27,9.06
Viet Nam,VNM,False,2020-07-01,Coal,False,11.1,48.58,113.17,80.88,57.83,824.64,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Gas,False,3.16,13.83,32.22,22.39,16.01,228.28,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Hydro,False,7.67,33.57,78.2,29.22,20.89,297.92,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Other fossil,False,0.0,0.0,0.0,1.03,0.74,10.5,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Solar,False,0.85,3.72,8.67,5.56,3.98,56.69,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Total generation,True,22.85,100.0,232.97,139.85,100.0,1425.89,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-07-01,Wind,False,0.07,0.31,0.71,0.77,0.55,7.85,147.27,100.4,2020,8044.4,43.52,5.45
Viet Nam,VNM,False,2020-08-01,Coal,False,8.0,37.52,81.57,88.88,55.15,906.21,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Gas,False,2.56,12.01,26.1,24.95,15.48,254.39,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Hydro,False,9.81,46.01,100.02,39.03,24.22,397.94,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Other fossil,False,0.01,0.05,0.1,1.04,0.65,10.6,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Solar,False,0.83,3.89,8.46,6.39,3.96,65.15,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Total generation,True,21.32,100.0,217.38,161.17,100.0,1643.26,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-08-01,Wind,False,0.11,0.52,1.12,0.88,0.55,8.97,152.36,100.07,2020,8044.4,45.66,4.92
Viet Nam,VNM,False,2020-09-01,Coal,False,8.42,39.87,85.85,97.3,53.38,992.06,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Gas,False,2.46,11.65,25.08,27.41,15.04,279.47,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Hydro,False,9.35,44.27,95.33,48.38,26.54,493.27,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Other fossil,False,0.0,0.0,0.0,1.04,0.57,10.6,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Solar,False,0.84,3.98,8.56,7.23,3.97,73.72,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Total generation,True,21.12,100.0,215.34,182.29,100.0,1858.6,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-09-01,Wind,False,0.05,0.24,0.51,0.93,0.51,9.48,157.33,100.12,2020,8044.4,42.3,-7.36
Viet Nam,VNM,False,2020-10-01,Coal,False,6.45,32.17,65.76,103.75,51.28,1057.82,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Gas,False,2.27,11.32,23.14,29.68,14.67,302.61,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Hydro,False,10.54,52.57,107.46,58.92,29.12,600.74,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Other fossil,False,0.0,0.0,0.0,1.04,0.51,10.6,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Solar,False,0.72,3.59,7.34,7.95,3.93,81.06,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Total generation,True,20.05,100.0,204.43,202.34,100.0,2063.03,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-10-01,Wind,False,0.07,0.35,0.71,1.0,0.49,10.2,160.97,100.09,2020,8044.4,37.94,-10.31
Viet Nam,VNM,False,2020-11-01,Coal,False,10.0,43.07,101.96,113.75,50.43,1159.78,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Gas,False,4.02,17.31,40.99,33.7,14.94,343.6,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Hydro,False,7.94,34.19,80.95,66.86,29.64,681.69,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Other fossil,False,0.28,1.21,2.85,1.32,0.59,13.46,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Solar,False,0.83,3.57,8.46,8.78,3.89,89.52,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Total generation,True,23.22,100.0,236.75,225.56,100.0,2299.77,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-11-01,Wind,False,0.15,0.65,1.53,1.15,0.51,11.73,156.86,99.99,2020,8044.4,47.88,26.2
Viet Nam,VNM,False,2020-12-01,Coal,False,8.33,38.64,84.93,122.08,49.4,1244.71,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Gas,False,3.01,13.96,30.69,36.71,14.86,374.29,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Hydro,False,9.25,42.9,94.31,76.11,30.8,776.01,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Other fossil,False,0.08,0.37,0.82,1.4,0.57,14.27,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Solar,False,0.8,3.71,8.16,9.58,3.88,97.68,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Total generation,True,21.56,100.0,219.82,247.12,100.0,2519.6,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2020-12-01,Wind,False,0.09,0.42,0.92,1.24,0.5,12.64,159.49,100.1,2020,8044.4,51.82,8.23
Viet Nam,VNM,False,2021-01-01,Coal,False,9.23,50.19,93.29,9.23,50.19,93.29,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Gas,False,3.39,18.43,34.26,3.39,18.43,34.26,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Hydro,False,3.44,18.71,34.77,3.44,18.71,34.77,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Other fossil,False,0.0,0.0,0.0,0.0,0.0,0.0,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Solar,False,2.13,11.58,21.53,2.13,11.58,21.53,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Total generation,True,18.39,100.0,185.88,18.39,100.0,185.88,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-01-01,Wind,False,0.2,1.09,2.02,0.2,1.09,2.02,154.1,100.06,2021,8479.7,55.04,6.21
Viet Nam,VNM,False,2021-02-01,Coal,False,8.5,46.27,85.91,17.73,48.23,179.21,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Gas,False,2.22,12.08,22.44,5.61,15.26,56.7,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Hydro,False,5.89,32.06,59.53,9.33,25.38,94.3,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Other fossil,False,0.0,0.0,0.0,0.0,0.0,0.0,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Solar,False,1.52,8.27,15.36,3.65,9.93,36.89,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Total generation,True,18.37,100.0,185.68,36.76,100.0,371.56,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-02-01,Wind,False,0.24,1.31,2.43,0.44,1.2,4.45,119.65,101.52,2021,8479.7,64.42,17.04
Viet Nam,VNM,False,2021-03-01,Coal,False,12.02,54.41,121.49,29.75,50.55,300.7,143.6,99.73,2021,8479.7,62.74,-2.61
Viet Nam,VNM,False,2021-03-01,Gas,False,1.84,8.33,18.6,7.45,12.66,75.3,143.6,99.73,2021,8479.7,62.74,-2.61
