entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature,time_idx,month_num,month,month_sin,month_cos,target_lag_1,target_lag_3,target_lag_6,target_lag_12,target_roll_mean_3,target_roll_std_3,target_roll_mean_6,target_roll_std_6,target_roll_mean_12,target_roll_std_12,sample_weight
Argentina,ARG,2025-01-01,Coal,0.16,8519.86,25.35643011,9.128243997,19.2360654797,84,1,1,0.49999999999999994,0.8660254037844387,0.05,0.03,0.31,0.0,0.043333333333333314,0.011547005383785988,0.10166666666666667,0.10815112882751939,0.10833333333333334,0.11247895426040859,1.0770329614269007
Argentina,ARG,2025-02-01,Coal,0.16,9145.18,22.15198942,9.518974221,18.91294243,85,2,2,0.8660254037844386,0.5000000000000001,0.16,0.05,0.13,0.09,0.08666666666666666,0.06350852961085782,0.07666666666666667,0.054283207962193075,0.12166666666666666,0.10785793124908931,1.0770329614269007
Argentina,ARG,2025-03-01,Coal,0.07,11760.96,16.84769415,9.200007276,16.80831728,86,3,3,1.0,6.123233995736766e-17,0.16,0.05,0.04,0.08,0.12333333333333334,0.06350852961085796,0.08166666666666668,0.061128280416405466,0.1275,0.10788251185264602,1.03440804327886
Argentina,ARG,2025-04-01,Coal,0.05,7530.99,12.11375556,7.755115288,13.45789801,87,4,4,0.8660254037844387,-0.4999999999999998,0.07,0.16,0.03,0.0,0.13,0.05196152422706528,0.08666666666666668,0.058195074247454126,0.12666666666666668,0.10832051206181256,1.02469507659596
Argentina,ARG,2025-05-01,Coal,0.05,8438.23,8.79888172,7.168350715,11.78689215,88,5,5,0.49999999999999994,-0.8660254037844387,0.05,0.16,0.05,0.33,0.09333333333333332,0.05859465277082208,0.09000000000000001,0.05477225575051689,0.13083333333333333,0.10387565410215939,1.02469507659596
Argentina,ARG,2025-06-01,Coal,0.45,12366.045,7.413967901,5.805102757,8.31621393,89,6,6,1.2246467991473532e-16,-1.0,0.05,0.07,0.05,0.19,0.05666666666666665,0.011547005383786257,0.09000000000000001,0.05477225575051689,0.1075,0.08475901668312845,1.2041594578792296
Argentina,ARG,2025-07-01,Coal,0.39,5821.79,8.15818399,5.818527771,8.696658642,90,7,7,-0.4999999999999997,-0.8660254037844388,0.45,0.05,0.16,0.31,0.18333333333333332,0.23094010767585013,0.1566666666666667,0.15253414918196737,0.12916666666666668,0.12929587867532433,1.1789826122551597
Argentina,ARG,2025-08-01,Coal,0.33,6901.06,11.03853286,5.803987388,9.352017333,91,8,8,-0.8660254037844385,-0.5000000000000004,0.39,0.05,0.16,0.13,0.2966666666666667,0.2157158624981791,0.19500000000000003,0.17997222007854435,0.13583333333333333,0.14100021491494455,1.1532562594670797
Argentina,ARG,2025-09-01,Coal,0.25,8041.52,15.36284938,6.358192982,11.50190796,92,9,9,-1.0,-1.8369701987210297e-16,0.33,0.45,0.07,0.04,0.38999999999999996,0.06000000000000009,0.22333333333333338,0.18661904154363954,0.1525,0.1516650016558622,1.118033988749895
Argentina,ARG,2025-10-01,Coal,0.23,7485.43,20.1392736,6.80461072,13.36090997,93,10,10,-0.8660254037844386,0.5000000000000001,0.25,0.39,0.05,0.03,0.3233333333333333,0.07023769168568478,0.25333333333333335,0.17084105673598093,0.17,0.14960554194888018,1.1090536506409416
Argentina,ARG,2025-11-01,Coal,0.26,8358.62,24.04052593,7.48177193,15.26589801,94,11,11,-0.5000000000000004,0.8660254037844384,0.23,0.33,0.05,0.05,0.27,0.05291502622129141,0.2833333333333334,0.14123266855323044,0.18666666666666668,0.1436114285989886,1.1224972160321824
Argentina,ARG,2018-01-01,Gas,7.79,10648.72,24.53710155,9.435314092,18.19319451,0,1,1,0.49999999999999994,0.8660254037844387,7.79,7.79,7.79,7.79,7.79,0.31112698372208153,7.79,0.31112698372208153,7.79,0.31112698372208153,2.9647934160747185
Argentina,ARG,2018-02-01,Gas,7.35,6886.61,22.31545503,9.437451665,18.33783582,1,2,2,0.8660254037844386,0.5000000000000001,7.79,7.79,7.79,7.79,7.79,0.31112698372208153,7.79,0.31112698372208153,7.79,0.31112698372208153,2.8896366553599777
Argentina,ARG,2018-03-01,Gas,7.23,8798.65,18.05176105,8.606007761,16.5003298,2,3,3,1.0,6.123233995736766e-17,7.35,7.79,7.79,7.79,7.57,0.31112698372208153,7.57,0.31112698372208153,7.57,0.31112698372208153,2.8687976575562106
Argentina,ARG,2018-04-01,Gas,6.63,8490.94,12.73342222,8.454025063,15.13318905,3,4,4,0.8660254037844387,-0.4999999999999998,7.23,7.79,7.79,7.79,7.456666666666667,0.29484459183328,7.456666666666667,0.29484459183328,7.456666666666667,0.29484459183328,2.7622454633866265
Argentina,ARG,2018-05-01,Gas,6.85,8964.45,8.799103943,7.130630609,11.81986519,4,5,5,0.49999999999999994,-0.8660254037844387,6.63,7.35,7.79,7.79,7.07,0.38574603043971917,7.25,0.47833042972405615,7.25,0.47833042972405615,2.80178514522438
Argentina,ARG,2018-06-01,Gas,7.55,5063.74,7.259674074,5.613899749,8.386221393,5,6,6,1.2246467991473532e-16,-1.0,6.85,7.23,7.79,7.79,6.903333333333333,0.3035347316755273,7.17,0.45122056690713935,7.17,0.45122056690713935,2.924038303442689
Argentina,ARG,2018-07-01,Gas,7.89,5771.81,7.77934767,5.391642008,7.949400578,6,7,7,-0.4999999999999997,-0.8660254037844388,7.55,6.63,7.79,7.79,7.009999999999999,0.48041648597857345,7.233333333333333,0.4323732955059399,7.233333333333333,0.4323732955059399,2.981610303175115
Argentina,ARG,2018-08-01,Gas,7.28,6128.79,11.12195221,5.401615329,9.100758305,7,8,8,-0.8660254037844385,-0.5000000000000004,7.89,6.85,7.35,7.79,7.43,0.5302829433425151,7.25,0.4592167244341173,7.327142857142857,0.4662515160194937,2.877498913987632
Argentina,ARG,2018-09-01,Gas,6.66,9164.57,14.83363457,6.537045113,11.5886393,8,9,9,-1.0,-1.8369701987210297e-16,7.28,7.55,7.23,7.79,7.573333333333333,0.3056686659331214,7.238333333333333,0.4570521487387044,7.32125,0.431986689609761,2.7676705006196096
Argentina,ARG,2018-10-01,Gas,5.98,9044.45,18.87402389,7.206286684,12.7768416,9,10,10,-0.8660254037844386,0.5000000000000001,6.66,7.89,6.63,7.79,7.276666666666666,0.6150067750304332,7.1433333333333335,0.5147297025300432,7.247777777777778,0.46029278122130524,2.6419689627245813
Argentina,ARG,2018-11-01,Gas,5.58,11315.31,23.56134074,8.295639098,15.13297512,10,11,11,-0.5000000000000004,0.8660254037844384,5.98,7.28,6.85,7.79,6.640000000000001,0.6502307282803544,7.035,0.6847116181283913,7.1209999999999996,0.5908082975419727,2.565151067676132
Argentina,ARG,2018-12-01,Gas,6.44,8960.59,26.09601195,8.793570216,16.99362301,11,12,12,-2.4492935982947064e-16,1.0,5.58,6.66,7.55,7.79,6.073333333333333,0.5460158727851533,6.823333333333333,0.9119356702458055,6.980909090909091,0.7280309683722874,2.727636339397171
Argentina,ARG,2019-01-01,Gas,7.35,12067.92,24.58928315,9.614862964,17.86998796,12,1,1,0.49999999999999994,0.8660254037844387,6.44,5.98,7.89,7.79,6.0,0.4303486958269995,6.638333333333333,0.8451843980260558,6.935833333333334,0.7114959698772121,2.8896366553599777
Argentina,ARG,2019-02-01,Gas,7.32,7900.06,22.31780423,9.106157358,17.65156983,13,2,2,0.8660254037844386,0.5000000000000001,7.35,5.58,7.28,7.35,6.456666666666666,0.8851176946222082,6.548333333333333,0.7018380629936413,6.899166666666666,0.6738148968014248,2.8844410203711917
Argentina,ARG,2019-03-01,Gas,6.14,11156.11,17.09109677,8.802102838,15.83781897,14,3,3,1.0,6.123233995736766e-17,7.32,6.44,6.66,7.23,7.036666666666666,0.5169461609619841,6.555,0.7103168307171103,6.896666666666667,0.6720434690125512,2.6720778431774774
Argentina,ARG,2019-04-01,Gas,5.73,9470.97,12.52337284,8.127804511,14.09147512,15,4,4,0.8660254037844387,-0.4999999999999998,6.14,7.35,5.98,6.63,6.9366666666666665,0.6900966115938649,6.468333333333334,0.7264823925372634,6.805833333333333,0.6961250976046985,2.5942243542145698
Argentina,ARG,2019-05-01,Gas,5.81,8752.59,8.608427718,7.179252971,11.30004333,16,5,5,0.49999999999999994,-0.8660254037844387,5.73,7.32,5.58,6.85,6.396666666666667,0.825489753621044,6.426666666666667,0.7661766549997895,6.730833333333333,0.7621436077196201,2.6095976701399777
Argentina,ARG,2019-06-01,Gas,6.32,7738.56,7.290007407,6.411794486,9.729238806,17,6,6,1.2246467991473532e-16,-1.0,5.81,6.14,6.44,7.55,5.8933333333333335,0.21733231083603344,6.465,0.7196874321537093,6.644166666666667,0.8052719284737784,2.705549851693737
Argentina,ARG,2019-07-01,Gas,7.38,6192.29,8.054031063,5.625474169,8.406711603,18,7,7,-0.4999999999999997,-0.8660254037844388,6.32,5.73,7.35,7.89,5.953333333333333,0.320052079095466,6.444999999999999,0.7221841870326432,6.541666666666667,0.7562807719759939,2.8948229652260253
Argentina,ARG,2019-08-01,Gas,6.69,4742.77,11.37773238,5.414295416,9.07692104,19,8,8,-0.8660254037844385,-0.5000000000000004,7.38,5.81,7.32,7.28,6.503333333333333,0.8008953323208539,6.45,0.7297670861309106,6.499166666666667,0.6845497303580892,2.7730849247724096
Argentina,ARG,2019-09-01,Gas,5.74,4725.17,15.43801728,5.69685213,10.68662438,20,9,9,-1.0,-1.8369701987210297e-16,6.69,6.32,6.14,6.66,6.796666666666667,0.5379900866496806,6.345,0.6160113635315503,6.45,0.643315276870171,2.596150997149434
Argentina,ARG,2019-10-01,Gas,6.11,7761.66,19.35925687,6.681622605,12.95956187,21,10,10,-0.8660254037844386,0.5000000000000001,5.74,7.38,5.73,5.98,6.603333333333334,0.8234277948510913,6.278333333333333,0.6625229555771378,6.373333333333332,0.6702690549776299,2.6664583251946765
Argentina,ARG,2019-11-01,Gas,5.99,9047.84,23.51054568,7.962548872,15.77866915,22,11,11,-0.5000000000000004,0.8660254037844384,6.11,6.69,5.81,5.58,6.180000000000001,0.47885279575251266,6.341666666666668,0.6161628572598857,6.384166666666668,0.6643583142378582,2.6438608132804573
Argentina,ARG,2019-12-01,Gas,6.59,9522.69,25.54799283,8.329653165,16.81396245,23,12,12,-2.4492935982947064e-16,1.0,5.99,5.74,6.32,6.44,5.946666666666666,0.18876793513022896,6.371666666666666,0.5888774632015273,6.418333333333333,0.6288349014911088,2.7549954627911823
Argentina,ARG,2020-01-01,Gas,7.41,9742.07,24.69088889,9.308006306,18.27879634,24,1,1,0.49999999999999994,0.8660254037844387,6.59,6.11,7.38,7.35,6.23,0.3174901573277469,6.416666666666667,0.5944296986748444,6.430833333333333,0.6307925510215238,2.9
Argentina,ARG,2020-02-01,Gas,6.69,10857.78,22.04125415,9.278594763,17.82212043,25,2,2,0.8660254037844386,0.5000000000000001,7.41,5.99,6.69,7.32,6.663333333333334,0.7128347167003944,6.421666666666667,0.6041991945266615,6.435833333333334,0.638926063916252,2.7730849247724096
Argentina,ARG,2020-03-01,Gas,7.29,7118.2,17.76831302,9.107179238,17.85157198,26,3,3,1.0,6.123233995736766e-17,6.69,6.59,5.74,6.14,6.896666666666666,0.4473626418615347,6.421666666666667,0.6041991945266615,6.383333333333333,0.5831159768212852,2.8792360097775935
Argentina,ARG,2020-04-01,Gas,5.46,7664.69,13.32871358,7.490744361,14.3359801,27,4,4,0.8660254037844387,-0.4999999999999998,7.29,7.41,6.11,5.73,7.13,0.3857460304397161,6.68,0.5855254050850403,6.479166666666667,0.6319444499944494,2.541653005427767
Argentina,ARG,2020-05-01,Gas,5.97,8553.68,9.39586141,6.491525588,11.49353394,28,5,5,0.49999999999999994,-0.8660254037844387,5.46,6.69,5.99,5.81,6.4799999999999995,0.9328987083279721,6.571666666666666,0.7493041216132919,6.456666666666667,0.6649857597017097,2.640075756488817
Argentina,ARG,2020-06-01,Gas,6.34,10406.45,7.231893827,6.140874687,9.294233831,29,6,6,1.2246467991473532e-16,-1.0,5.97,7.29,6.59,6.32,6.239999999999999,0.944404574321831,6.5683333333333325,0.7524471188506652,6.47,0.6523245148906118,2.7092434368288134
Argentina,ARG,2020-07-01,Gas,6.22,6566.55,8.229340502,5.180700946,7.72087737121,30,7,7,-0.4999999999999997,-0.8660254037844388,6.34,5.46,7.41,7.38,5.923333333333333,0.4418521623046925,6.526666666666667,0.7579094053161413,6.471666666666667,0.6519318610983442,2.6870057685088806
Argentina,ARG,2020-08-01,Gas,5.9,6643.87,11.33926165,5.476267281,9.288117477,31,8,8,-0.8660254037844385,-0.5000000000000004,6.22,5.97,6.69,6.69,6.176666666666667,0.18876793513023502,6.328333333333333,0.6244811179424613,6.375,0.5878543418847277,2.6267851073127395
Argentina,ARG,2020-09-01,Gas,5.74,4679.33,15.63005185,5.84845614,11.062199,32,9,9,-1.0,-1.8369701987210297e-16,5.9,6.34,7.29,5.74,6.153333333333333,0.22744962812309136,6.196666666666666,0.6162034296128721,6.309166666666667,0.5935786435347931,2.596150997149434
Argentina,ARG,2020-10-01,Gas,6.43,6996.17,20.29274791,6.645127334,13.37839673,33,10,10,-0.8660254037844386,0.5000000000000001,5.74,6.22,5.46,6.11,5.953333333333333,0.24440403706431024,5.938333333333333,0.31977596324093077,6.309166666666666,0.5935786435347931,2.725802634087802
Argentina,ARG,2020-11-01,Gas,7.29,6182.65,24.72101235,7.614393484,15.90987562,34,11,11,-0.5000000000000004,0.8660254037844384,6.43,5.9,5.97,5.99,6.023333333333333,0.36115555282084816,6.099999999999999,0.27107194616927577,6.335833333333333,0.5910000512741599,2.8792360097775935
Argentina,ARG,2020-12-01,Gas,7.78,9371.2,25.90039665,8.223347077,17.0675662,35,12,12,-2.4492935982947064e-16,1.0,7.29,5.74,6.34,6.59,6.486666666666667,0.7765522090196716,6.32,0.5433599175500521,6.444166666666667,0.6390398811474671,2.9631064780058107
Argentina,ARG,2021-01-01,Gas,8.11,11689.72,24.59532139,9.292621877,17.7996702,36,1,1,0.49999999999999994,0.8660254037844387,7.78,6.43,6.22,7.41,7.166666666666667,0.6833983708887009,6.56,0.8076880585968821,6.543333333333333,0.7469493512503594,3.018277654557314
Argentina,ARG,2021-02-01,Gas,6.53,7026.74,22.43210053,9.194642857,17.82815032,37,2,2,0.8660254037844386,0.5000000000000001,8.11,7.29,5.9,6.69,7.726666666666667,0.41259342376403413,6.875,0.9953240678291675,6.601666666666667,0.84206276308224,2.7440845468024486
Argentina,ARG,2021-03-01,Gas,7.16,9861.09,17.52826762,8.857974776,16.66336062,38,3,3,1.0,6.123233995736766e-17,6.53,7.78,5.74,7.29,7.473333333333334,0.833446658961045,6.98,0.9006220072816351,6.588333333333334,0.8418036192208567,2.85657137141714
Argentina,ARG,2021-04-01,Gas,6.37,7677.22,13.03334321,8.412182957,14.92025373,39,4,4,0.8660254037844387,-0.4999999999999998,7.16,8.11,6.43,5.46,7.266666666666667,0.7953825075605631,7.216666666666666,0.6654822812567361,6.5775,0.832740546738189,2.7147743920996454
Argentina,ARG,2021-05-01,Gas,6.6,6002.17,9.156762246,6.508457434,11.07808859,40,5,5,0.49999999999999994,-0.8660254037844387,6.37,6.53,7.29,5.97,6.686666666666667,0.41765216787816706,7.206666666666667,0.6799607831828756,6.653333333333333,0.7599800635343646,2.756809750418044
Argentina,ARG,2021-06-01,Gas,7.73,5977.77,7.173523457,5.973822055,9.017129353,41,6,6,1.2246467991473532e-16,-1.0,6.6,7.16,7.78,6.34,6.71,0.4063249930782,7.091666666666666,0.7202059890522079,6.7058333333333335,0.7296382457745548,2.9546573405388314
Argentina,ARG,2021-07-01,Gas,7.97,4704.25,8.864659498,5.338743633,8.822493982,42,7,7,-0.4999999999999997,-0.8660254037844388,7.73,6.37,8.11,6.22,6.8999999999999995,0.7279423054061348,7.083333333333333,0.7108773921476677,6.821666666666666,0.7751930355880673,2.9949958263743874
Argentina,ARG,2021-08-01,Gas,8.11,5370.32,11.36908961,5.514237206,9.823220992,43,8,8,-0.8660254037844385,-0.5000000000000004,7.97,6.6,6.53,5.9,7.433333333333334,0.7315964279118157,7.06,0.6716546731766274,6.9675,0.815287177513655,3.018277654557314
Argentina,ARG,2021-09-01,Gas,6.39,6094.24,15.22205432,6.375804511,12.11760448,44,9,9,-1.0,-1.8369701987210297e-16,8.11,7.73,7.16,5.74,7.936666666666667,0.19218047073863936,7.323333333333333,0.7295386670127019,7.151666666666666,0.8017235222073795,2.7184554438136375
Argentina,ARG,2021-10-01,Gas,5.89,6879.57,20.83037037,6.655687606,13.37546461,45,10,10,-0.8660254037844386,0.5000000000000001,6.39,7.97,6.37,6.43,7.489999999999999,0.9551963149007615,7.195,0.8254392769913502,7.2058333333333335,0.7149374840226289,2.6248809496813372
Argentina,ARG,2021-11-01,Gas,6.24,9148.35,23.81314815,7.65475188,15.31762189,46,11,11,-0.5000000000000004,0.8660254037844384,5.89,8.11,6.6,7.29,6.796666666666667,1.1645313792823846,7.114999999999999,0.93709657986784,7.160833333333333,0.7820539197097179,2.6907248094147422
Argentina,ARG,2021-12-01,Gas,7.86,5954.85,26.25464038,8.478488964,17.94673568,47,12,12,-2.4492935982947064e-16,1.0,6.24,6.39,7.73,7.78,6.173333333333335,0.25658007197235333,7.055,0.9868687856042477,7.073333333333333,0.8239079089462868,2.9765752132274432
Argentina,ARG,2022-01-01,Gas,8.31,9852.25,24.97766547,9.030599078,18.93040443,48,1,1,0.49999999999999994,0.8660254037844387,7.86,5.89,7.97,8.11,6.663333333333334,1.0510153820631434,7.076666666666667,1.0058959522071205,7.079999999999999,0.8304434740765707,3.0512292604784714
Argentina,ARG,2022-02-01,Gas,6.75,7995.94,22.12714286,8.724253491,17.81704957,49,2,2,0.8660254037844386,0.5000000000000001,8.31,6.24,8.11,6.53,7.4700000000000015,1.0887148386974412,7.133333333333333,1.0735858916112253,7.096666666666667,0.8546486075716985,2.7838821814150108
Argentina,ARG,2022-03-01,Gas,6.74,11200.22,17.45463799,8.28770798,15.53478093,50,3,3,1.0,6.123233995736766e-17,6.75,7.86,6.39,7.16,7.640000000000001,0.8029321266458292,6.906666666666666,0.9641300050650171,7.114999999999999,0.8436770170455693,2.7820855486487113
Argentina,ARG,2022-04-01,Gas,5.57,9163.94,12.78480247,7.559325815,13.293301,51,4,4,0.8660254037844387,-0.4999999999999998,6.74,8.31,5.89,6.37,7.266666666666667,0.9035670054474825,6.965,0.9368190860566427,7.080000000000001,0.8503261406393116,2.563201123595259
Argentina,ARG,2022-05-01,Gas,6.57,5389.06,9.148578256,6.193267039,10.25991574,52,5,5,0.49999999999999994,-0.8660254037844387,5.57,6.75,6.24,6.6,6.353333333333334,0.6784049921200009,6.911666666666666,1.016020012926256,7.013333333333333,0.9379022369418929,2.751363298439521
Argentina,ARG,2022-06-01,Gas,6.82,5066.61,7.409320988,5.545097744,8.1424801,53,6,6,1.2246467991473532e-16,-1.0,6.57,6.74,7.86,7.73,6.293333333333334,0.6321655901212427,6.966666666666668,0.980707227803828,7.010833333333334,0.9391433072301331,2.7964262908219126
Argentina,ARG,2022-07-01,Gas,6.83,6493.1,8.152284349,5.60739025,8.729749639,54,7,7,-0.4999999999999997,-0.8660254037844388,6.82,5.57,8.31,7.97,6.32,0.6614378277661519,6.793333333333333,0.8777395209665958,6.935,0.9121453233498988,2.7982137159266447
Argentina,ARG,2022-08-01,Gas,5.69,5182.84,11.34937395,5.440844046,9.15368079,55,8,8,-0.8660254037844385,-0.5000000000000004,6.83,6.57,6.75,8.11,6.740000000000001,0.14730919862657074,6.546666666666667,0.4874696571753657,6.84,0.8519282940376018,2.5865034312755126
Argentina,ARG,2022-09-01,Gas,5.18,6061.89,15.42074321,5.627320802,10.56088806,56,9,9,-1.0,-1.8369701987210297e-16,5.69,6.82,6.74,6.39,6.446666666666668,0.6553116307020183,6.370000000000001,0.581962198085066,6.638333333333333,0.8093300633951217,2.4859605789312105
Argentina,ARG,2022-10-01,Gas,4.89,6921.53,20.40857587,6.485015765,12.65071497,57,10,10,-0.8660254037844386,0.5000000000000001,5.18,6.83,5.57,5.89,5.900000000000001,0.8448076704197296,6.11,0.7165193647069151,6.5375000000000005,0.9119522016979936,2.4269322199023193
Argentina,ARG,2022-11-01,Gas,5.94,6254.89,25.10239753,7.399781955,15.97956965,58,11,11,-0.5000000000000004,0.8660254037844384,4.89,5.69,6.57,6.24,5.253333333333334,0.4050102879351945,5.996666666666667,0.858688923107005,6.454166666666667,1.0162270534887488,2.6343879744638983
Argentina,ARG,2022-12-01,Gas,7.14,6513.54,26.4492042068,8.226063546,17.89422244,59,12,12,-2.4492935982947064e-16,1.0,5.94,5.18,6.82,7.86,5.336666666666667,0.5422484055609093,5.891666666666667,0.8117984150432099,6.429166666666667,1.0256213933144347,2.8530685235374214
Argentina,ARG,2023-01-01,Gas,7.68,8792.88,25.20364397,9.199323308,19.08776601,60,1,1,0.49999999999999994,0.8660254037844387,7.14,4.89,6.83,8.31,5.989999999999999,1.125833024919774,5.945,0.89157725408402,6.3691666666666675,0.9527802220423927,2.946183972531247
Argentina,ARG,2023-02-01,Gas,6.41,8158.35,22.34031746,9.058378088,18.39075693,61,2,2,0.8660254037844386,0.5000000000000001,7.68,5.94,5.69,6.75,6.920000000000001,0.8906177631284927,6.086666666666666,1.102826671180321,6.316666666666667,0.8476741798306201,2.72213151776324
Argentina,ARG,2023-03-01,Gas,7.26,9306.57,17.65576344,9.571093864,17.53347857,62,3,3,1.0,6.123233995736766e-17,6.41,7.14,5.18,6.74,7.076666666666667,0.6373643646559888,6.206666666666666,1.0901314905398651,6.288333333333334,0.8374944595022519,2.874021572639983
Argentina,ARG,2023-04-01,Gas,4.67,6815.83,12.66377284,7.892260652,14.04356468,63,4,4,0.8660254037844387,-0.4999999999999998,7.26,7.68,4.89,5.57,7.116666666666667,0.6470188044665564,6.553333333333334,1.027261732309088,6.331666666666666,0.875576000889319,2.3811761799581315
Argentina,ARG,2023-05-01,Gas,6.27,7153.71,8.920260454,7.09730536,12.11225084,64,5,5,0.49999999999999994,-0.8660254037844387,4.67,6.41,5.94,6.57,6.113333333333334,1.3202398771940422,6.516666666666666,1.0998666585848795,6.256666666666667,0.9791678594447922,2.6962937525425525
Argentina,ARG,2023-06-01,Gas,6.82,5707.27,7.441145679,6.195325815,9.757594527,65,6,6,1.2246467991473532e-16,-1.0,6.27,7.26,7.14,6.82,6.066666666666667,1.3069174929326408,6.571666666666666,1.0731899490149301,6.2316666666666665,0.9742580704714676,2.7964262908219126
Argentina,ARG,2023-07-01,Gas,6.0,7052.58,7.928384707,5.801610478,9.080849783,66,7,7,-0.4999999999999997,-0.8660254037844388,6.82,4.67,7.68,6.83,5.920000000000001,1.1169153951844375,6.5183333333333335,1.0469272499398743,6.2316666666666665,0.9742580704714676,2.6457513110645907
Argentina,ARG,2023-08-01,Gas,5.11,6551.7,11.20733811,5.687290808,10.25255176,67,8,8,-0.8660254037844385,-0.5000000000000004,6.0,6.27,6.41,5.69,6.363333333333334,0.41789153297636705,6.238333333333333,0.8864630091925253,6.1625000000000005,0.9572320417841126,2.471841418861655
Argentina,ARG,2023-09-01,Gas,4.47,6900.41,14.62936296,6.227699248,11.29106716,68,9,9,-1.0,-1.8369701987210297e-16,5.11,6.82,7.26,5.18,5.9766666666666675,0.855238758086501,6.021666666666667,0.9890483641696528,6.114166666666667,0.9970726091307429,2.3388031127052997
Argentina,ARG,2023-10-01,Gas,3.96,7288.99,19.69589964,6.814690759,13.57623736,69,10,10,-0.8660254037844386,0.5000000000000001,4.47,6.0,4.67,4.89,5.193333333333334,0.7683965989860612,5.5566666666666675,0.9452971314177696,6.055,1.075525241663135,2.227105745132009
Argentina,ARG,2023-11-01,Gas,4.76,8686.91,23.04581975,7.598849624,15.13094527,70,11,11,-0.5000000000000004,0.8660254037844384,3.96,5.11,6.27,5.94,4.5133333333333345,0.576223336331799,5.4383333333333335,1.1087906324760612,5.9775,1.1940772397736477,2.4
Argentina,ARG,2023-12-01,Gas,5.08,10805.52,24.84784946,8.873225806,17.07246269,71,12,12,-2.4492935982947064e-16,1.0,4.76,4.47,6.82,7.14,4.396666666666667,0.4050102879351953,5.1866666666666665,1.0521913640905172,5.879166666666666,1.2449494939250512,2.4657656011875906
Argentina,ARG,2024-01-01,Gas,6.9,7803.09,25.70831302,9.398207616,18.86722918,72,1,1,0.49999999999999994,0.8660254037844387,5.08,3.96,6.0,7.68,4.6000000000000005,0.5768882040742513,4.8966666666666665,0.6891347231613439,5.7075,1.196366658603532,2.8106938645110393
Argentina,ARG,2024-02-01,Gas,7.19,9410.62,21.18081992,9.780114345800001,19.17586464,73,2,2,0.8660254037844386,0.5000000000000001,6.9,4.76,5.11,6.41,5.580000000000001,1.1542963224406497,5.046666666666667,1.003547042577807,5.642499999999999,1.096474723001774,2.861817604250837
Argentina,ARG,2024-03-01,Gas,6.65,9949.58,17.24384946,9.233512006,17.22264564,74,3,3,1.0,6.123233995736766e-17,7.19,5.08,4.47,7.26,6.390000000000001,1.1437219941926458,5.3933333333333335,1.3344911639522625,5.7075000000000005,1.1669628411938708,2.7658633371878665
Argentina,ARG,2024-04-01,Gas,5.18,11468.38,11.88129136,8.234977444,14.11924627,75,4,4,0.8660254037844387,-0.4999999999999998,6.65,6.9,3.96,4.67,6.913333333333334,0.2702468007827882,5.756666666666668,1.32958138775581,5.656666666666666,1.104818646848541,2.4859605789312105
Argentina,ARG,2024-05-01,Gas,5.78,6446.19,8.509034648,6.119886005,9.543895041,76,5,5,0.49999999999999994,-0.8660254037844387,5.18,7.19,4.76,6.27,6.340000000000001,1.0402403568406693,5.960000000000001,1.067276908772976,5.699166666666667,1.0727573506312285,2.6038433132583076
Argentina,ARG,2024-06-01,Gas,5.77,7892.99,7.13044688921,6.127278195,9.484368159,77,6,6,1.2246467991473532e-16,-1.0,5.78,6.65,5.08,6.82,5.870000000000001,0.7391210996852993,6.13,0.9071273339504214,5.658333333333334,1.0582819123752447,2.6019223662515376
Argentina,ARG,2024-07-01,Gas,6.02,3907.9733,8.483514934,5.1467876303599995,7.939841117,78,7,7,-0.4999999999999997,-0.8660254037844388,5.77,5.18,6.9,6.0,5.576666666666667,0.34355979586287666,6.245,0.7825790694875501,5.570833333333333,0.9950190343847084,2.649528259898354
Argentina,ARG,2024-08-01,Gas,6.06,5976.54,10.54187814,5.350380791,8.97801637,79,8,8,-0.8660254037844385,-0.5000000000000004,6.02,5.78,7.19,5.11,5.8566666666666665,0.14153915830376837,6.098333333333333,0.7147983398600378,5.572500000000001,0.9958196715177988,2.6570660511172846
Argentina,ARG,2024-09-01,Gas,5.86,6527.17,15.01578519,5.980977444,11.6831592,80,9,9,-1.0,-1.8369701987210297e-16,6.06,5.77,6.65,4.47,5.95,0.15716233645503377,5.91,0.47991665943161305,5.651666666666666,0.9934680608246984,2.619160170741759
Argentina,ARG,2024-10-01,Gas,5.68,6757.36,19.83129032,7.37049236,14.26290804,81,10,10,-0.8660254037844386,0.5000000000000001,5.86,6.02,5.18,3.96,5.98,0.105830052442607,5.778333333333333,0.3170120923035353,5.767500000000001,0.9216006332857665,2.584569596664017
Argentina,ARG,2024-11-01,Gas,5.82,9137.43,23.36064444,8.21952381,15.80236567,82,11,11,-0.5000000000000004,0.8660254037844384,5.68,6.06,5.78,4.76,5.866666666666667,0.19008769905845868,5.861666666666667,0.1499888884773311,5.910833333333333,0.7284411542132375,2.6115129714401193
Argentina,ARG,2024-12-01,Gas,5.7,8139.56,25.59079092,8.151879699,16.53754213,83,12,12,-2.4492935982947064e-16,1.0,5.82,5.86,5.77,5.08,5.786666666666668,0.09451631252508626,5.868333333333333,0.14648094301534687,5.999166666666667,0.6343996207343423,2.588435821108957
